Date,v59_cum_net,v68b_cum_net,v59_cum_gross,v68b_cum_gross,spy_cum,ret_v59_net,ret_v68b_net,ret_v59_gross,ret_v68b_gross,ret_spy,Phase1_status,macro_quadrant,best_factor_v68b,eq_lim59,fi_lim59,ra_lim59,eq_lim68b,fi_lim68b,gld_lim68b,xle_lim68b,pdbc_lim68b,equity_ticker_v68b,BND_def_triggered
2010-12-20,1.137444351729853,0.951619343739853,1.3617067725469925,1.2815126248698159,0.9588333658352752,0.0020164352040645817,0.0015348983701315433,0.002011413859636546,0.0015382216696560036,0.0024135156874411923,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2010-12-21,1.1410278943706489,0.9560382352158902,1.3660137751922752,1.2874832458835404,0.9649126464053903,0.0031505212851477005,0.0046435494455912,0.003162944278544355,0.004659041899279792,0.006340288924780113,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2010-12-22,1.1399729614998184,0.956695059869169,1.3647504229096152,1.288390098626729,0.9679138102314371,-0.0009245460834349517,0.0006870275989856456,-0.0009248459317199309,0.0007043608109760235,0.0031102958772766254,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2010-12-23,1.1381035404865048,0.9554037772844736,1.3625099746426803,1.2866436756086275,0.9665286576959502,-0.0016398818888249123,-0.0013497326774866147,-0.0016416542023547365,-0.001355507947447654,-0.0014310701230264566,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2010-12-27,1.1403165302044687,0.9565280300777359,1.3651647149560255,1.2881490978837906,0.966913422289085,0.001944453768255583,0.0011767305300569575,0.0019484189934400042,0.001170038219362457,0.00039808917208095096,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2010-12-28,1.1419258595831867,0.9555839866821125,1.367050832673814,1.2868895687331325,0.9682985748245718,0.001411300578471275,-0.000986947968003249,0.0013816045031966873,-0.000977782116004522,0.001432550736763627,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2010-12-29,1.1460041183547056,0.95856616312305,1.371947079886537,1.290886742701222,0.9689911510918106,0.003571386651150421,0.003120789467487617,0.0035816131307615517,0.0031060737962345097,0.0007152507348926473,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2010-12-30,1.1437781862668182,0.9573327637802278,1.3692842662009126,1.2892200827902593,0.9674520927192718,-0.0019423421366785432,-0.0012867127906994735,-0.0019409011649667018,-0.0012910969303745468,-0.0015883100385433169,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2010-12-31,1.1480527348711853,0.9579615081298084,1.3743895482035355,1.2900327106727698,0.9676829514753544,0.0037372181561872164,0.0006567667726087301,0.003728431070626037,0.0006303251813699617,0.00023862551729436632,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-01-03,1.1502800330695668,0.9643294484656338,1.3770851390042687,1.2986903303672988,0.9776868308938282,0.0019400661056143687,0.006647386436493985,0.001961300421890133,0.00671116292083318,0.010337972166629239,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-01-04,1.1431342946785903,0.9621538009744343,1.3685609681798272,1.2957709750516306,0.9771481604636416,-0.006212172849691111,-0.002256124703711282,-0.006190010031336901,-0.0022479225781579792,-0.0005509641872686322,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-01-05,1.1418686810093321,0.9640573439819886,1.3670459925533849,1.2984031235085152,0.9822270530924141,-0.0011071434696253712,0.0019784186328906106,-0.0011069843884684571,0.0020313377190592785,0.005197668925009946,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-01-06,1.141707042456026,0.9638896920661815,1.366863736833049,1.298178444869164,0.9803032301267405,-0.00014155616665412207,-0.00017390243106774061,-0.00013332084021222546,-0.0001730422819254951,-0.0019586336576830066,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-01-07,1.1413934720210381,0.9634988194851491,1.3664922567257305,1.2976327199046302,0.9783794071620765,-0.0002746505218302886,-0.0004055158844934459,-0.0002717755232714003,-0.0004203774655869852,-0.0019624774310039728,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-01-10,1.144223113530585,0.9651634081533027,1.3698846974663001,1.2998778688311898,0.9771481604636417,0.002479111348461016,0.0017276499301193127,0.0024825905334424636,0.0017301882821856296,-0.0012584552469334653,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-01-11,1.145991882778379,0.9671842006972898,1.3719948378508406,1.3026119732556507,0.9806110418008446,0.001545825483577623,0.0020937309961364114,0.0015403780978380244,0.0021033548535751567,0.0035438651755326234,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-01-12,1.1489210517808914,0.9718928509429291,1.3755064072294392,1.309002165400102,0.9894606274409239,0.002556011998454011,0.004868411045429122,0.002559462529829304,0.004905675884799621,0.009024562505259404,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-01-13,1.14705047427343,0.9716428377642274,1.3732878418369845,1.3086579371213294,0.9878446161503638,-0.0016281166617688747,-0.0002572435618382052,-0.0016129080757416592,-0.0002629699842150446,-0.0016332244515273597,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-01-14,1.1459056272811776,0.9749913688564941,1.371940781167093,1.3132185772506935,0.9950012375808523,-0.0009980790016913543,0.0034462571658240293,-0.0009809019120781137,0.003484974950288544,0.007244683337322755,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-01-18,1.147824955131357,0.9766119967751299,1.3742331848307028,1.315416032191963,0.9966942017904432,0.0016749440830772233,0.0016621971951777947,0.001670920272272669,0.0016733352538083057,0.0017014694511405803,HEALTHY,4,VTI,0.65,0.1,0.25,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-01-19,1.1451074622348032,0.970017223603353,1.3709573974786653,1.306459659114582,0.9869211811270425,-0.0023675150852969784,-0.006752705469064035,-0.0023837201635041882,-0.006808775975199577,-0.009805435454369626,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-01-20,1.1358595525222739,0.9649937558100897,1.3598871716650545,1.299701762762509,0.9856129815105864,-0.008076019079013785,-0.0051787408213251895,-0.008074813873844788,-0.005172678930364438,-0.0013255360625274992,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-01-21,1.1351588801700285,0.9646047248731596,1.3590483936274191,1.299153910086232,0.9878446161503639,-0.0006168653075897534,-0.0004031434758906549,-0.000616799728030637,-0.0004215218382965791,0.0022642098690270895,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-01-24,1.1376466388329156,0.969665115947253,1.3620564678067544,1.3060219247721963,0.9934621792083135,0.0021915510739030086,0.005246077427993878,0.002213367966468427,0.005286528895955378,0.0056866869202985,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-01-25,1.1388318489227842,0.9708572057115489,1.363488596331662,1.3076233214359607,0.9940008496385003,0.0010418086332013576,0.0012293829536513812,0.001051445779787441,0.001226163690968507,0.0005422153368899174,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-01-26,1.1409521873696424,0.9739285630681078,1.3660152896559559,1.3117949877817319,0.9978484955688377,0.0018618538363357473,0.0031635521047690407,0.001853109245718354,0.003190266093747951,0.0038708678485905867,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-01-27,1.1365759692662984,0.9754987453748981,1.3608229692366072,1.3139489118641385,1.000310988964698,-0.003835584130333247,0.0016122150703166138,-0.0038010704994790867,0.0016419670012988163,0.0024678028847018307,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-01-28,1.1339123527172656,0.9642943945150819,1.3575656134580276,1.298717774115025,0.9828426764406223,-0.0023435446649046066,-0.011485766550637821,-0.002393666077231793,-0.011591879723470089,-0.017462881760556326,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-01-31,1.134003115716046,0.9678408767944041,1.357683793219817,1.3035260042323948,0.9902301566271934,8.00441044344069e-05,0.0036778003683259897,8.70527071530347e-05,0.003702290222867166,0.007516442217715857,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-02-01,1.141821884297622,0.9783981813498598,1.3670697040057727,1.317839419491366,1.0060824578596996,0.006894838711831053,0.010908099470258614,0.006913178777583129,0.010980536799800822,0.016008703760851395,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-02-02,1.1405647191100063,0.9774523136921482,1.3655650509342812,1.3165592893275084,1.0041586348950358,-0.0011010168966844036,-0.0009667512427369296,-0.0011006410771028374,-0.0009713855458594045,-0.001912192136573565,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-02-03,1.14384459237642,0.9785805704434583,1.3694715474165826,1.3180924300406573,1.0063902695348133,0.0028756573050698897,0.0011542831660484865,0.002860717971383986,0.0011645056364548712,0.0022223925206905637,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-02-04,1.142987018323642,0.9797509172320518,1.3684515312229741,1.3197091909009278,1.0092375275227987,-0.0007497295161368323,0.0011959636476974733,-0.0007448246701675654,0.0012265914160667357,0.0028291787730634343,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-02-07,1.1458114422553247,0.9839162003352783,1.3718494418239173,1.3253446760223984,1.0155476668489964,0.0024710901229878512,0.004251369434788765,0.002483033211930108,0.0042702476881466556,0.0062523827682925415,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-02-08,1.1498641981784037,0.9868682337183871,1.3766922865924136,1.3293601094816079,1.020164841964594,0.0035370181983012117,0.003000289437355308,0.003530157625794228,0.003029727686582273,0.0045464878373691064,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-02-09,1.1501271637475061,0.9858166326097054,1.3770105211589267,1.3279264906478656,1.0178562544067953,0.00022869271825221027,-0.0010655942432348242,0.00023115882148272426,-0.0010784277514550578,-0.0022629554193936974,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-02-10,1.1486179801911525,0.9858850514884079,1.3751993224729184,1.3280370253726097,1.01824101899993,-0.0013121884291787955,6.940325050242002e-05,-0.0013153121622367925,8.323858701708708e-05,0.00037801466706999243,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-02-11,1.1520863358076583,0.9910177176136784,1.3793845509992255,1.3349756799150565,1.0243202995700451,0.003019590217391954,0.005206150673977339,0.0030433613934459647,0.0052247447999425045,0.005970374849056714,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-02-14,1.1544510039762925,0.9935933150513648,1.3822154786849856,1.3384441521973631,1.0267827929648958,0.0020525095169856566,0.00259894186744547,0.002052312158860481,0.002598153909835421,0.0024040267442559937,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-02-15,1.156402868101251,0.992459295256017,1.3845410196559904,1.3368963186959524,1.0235507703837756,0.0016907292888443948,-0.0011413319495705565,0.001682473541113394,-0.0011564423505229238,-0.003147717904180558,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-02-16,1.1587308510461902,0.9966537325000424,1.3873388618247102,1.3425815880802032,1.0300148155470255,0.002013124499389729,0.004226306574057981,0.0020207723202125827,0.004252588106306021,0.006315314638301928,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-02-17,1.161401034673073,0.9987053542049646,1.390530423073907,1.3453449711367989,1.0330929322910936,0.002304403671026689,0.002058510030134464,0.002300491492755574,0.0020582608022705617,0.002988419872808734,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-02-18,1.161536072429491,0.9988712557195066,1.3906845254143714,1.3455698183594744,1.0352476140118403,0.00011627142768655396,0.00016611657666953938,0.0001108227032700082,0.00016712979012778462,0.0020856610798491992,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-02-22,1.155452237612534,0.985202327148513,1.3833456847546364,1.3269919987283898,1.0144703259876136,-0.0052377493573935174,-0.013684374730703053,-0.005277142677307278,-0.013806656018589103,-0.02006987289128792,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-02-23,1.15541265881045,0.9817155827477743,1.383270753170622,1.322223956403986,1.008237139581456,-3.425394905609558e-05,-0.0035391150676942207,-5.4166926488519174e-05,-0.0035931206284385286,-0.00614427671907436,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-02-24,1.1553026468228345,0.9826598444008067,1.3831617035666657,1.3235132812165504,1.0075445633132079,-9.521445587146182e-05,0.0009618484921971593,-7.883460537749798e-05,0.0009751183272090902,-0.0006869180285659082,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-02-25,1.1630333016454624,0.9918289714205566,1.3924425722843756,1.3359193000274143,1.0183179719179511,0.006691454264289742,0.009330926741329293,0.006709894218281276,0.0093735506752608,0.010692736576649375,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-02-28,1.1650973636267996,0.9947860477370692,1.3949197805618794,1.3399193099095268,1.0246281112441489,0.0017747230267757264,0.00298143772940751,0.0017790380205338074,0.00299420023502206,0.006196629638493878,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-03-01,1.1642683972557024,0.985195932620184,1.3938692381363729,1.3268970944036245,1.0075445633132079,-0.0007114996540003027,-0.00964037959589481,-0.0007531203156954103,-0.009718656496398692,-0.016672925272563033,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-03-02,1.1633461027281702,0.98598444593361,1.3927615518262983,1.3279968769275796,1.0096992450349642,-0.0007921665912311582,0.0008003619252963112,-0.0007946845225994537,0.0008288378417540265,0.0021385473161315005,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-03-03,1.165286442092062,0.9962786460170174,1.3951367658944869,1.3419863538723655,1.0270906046400092,0.0016678951855697566,0.010440529894627293,0.0017053989357143085,0.01053426946089786,0.01722429692857963,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-03-04,1.1668952076085275,0.9935340177755388,1.3970442534666747,1.338239119436517,1.0193953127793343,0.0013805751601960736,-0.0027548801256066513,0.001367240559361882,-0.0027923044262228025,-0.007492320371650374,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-03-07,1.1623635906057657,0.986361035170576,1.3915836120383145,1.3285235805040216,1.0113922092435457,-0.0038834824011738656,-0.007219664829416383,-0.003908710418306316,-0.00725994240594785,-0.007850834151835073,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-03-08,1.1630256327367416,0.989587345837106,1.3923881183157152,1.3329253248877833,1.0202417948836249,0.0005695654409056949,0.0032709226657274826,0.0005781228453978215,0.00331326026000367,0.008749904892680682,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-03-09,1.1627120136291555,0.9880494571646978,1.392010074231517,1.3308236202551058,1.0187796894301167,-0.0002696579497117879,-0.0015540706728693898,-0.0002715076918751169,-0.0015767609733533527,-0.0014330969980257402,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-03-10,1.1551791770810473,0.9770149995178121,1.38298446611183,1.3158619459903345,0.9999262243715636,-0.006478677832351676,-0.01116792035749925,-0.006483866953814754,-0.011242417129554205,-0.01850592945085039,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-03-11,1.1576993966108704,0.9810993804401394,1.3860063169882184,1.3213974463379785,1.0068519870459693,0.002181669804844688,0.004180469004409382,0.0021850215605705436,0.0042067485609047495,0.006926273664598082,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-03-14,1.1572876991373957,0.9784805239857395,1.3854965460241297,1.3178344593169782,1.0007727064758543,-0.0003556169025222822,-0.0026693080299623473,-0.00036779844207091017,-0.0026963780131969983,-0.006037908896571076,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-03-15,1.1492100730162829,0.9715655153448503,1.3758368917156305,1.308448128679556,0.9893067216038723,-0.006979790874070191,-0.007067088686366185,-0.0069719800718514024,-0.007122541508200575,-0.011457131871989712,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-03-16,1.1429405619602693,0.9603796950990422,1.3682949948315588,1.2932597156863836,0.970991926975506,-0.005455496086593015,-0.011513191924929278,-0.005481679499571457,-0.011607959582241922,-0.018512756689527232,HEALTHY,2,VTI,0.75,0.1,0.15,0.93,0.03,0.025,0.015,0.0,VTI+QQQ,0
2011-03-17,1.1392520733313187,0.958206422646186,1.3731742046054147,1.302281237477862,0.9838430643829745,-0.0032271919920527914,-0.0022629304471415423,0.0035659048613683186,0.006975800515591102,0.013235061024140515,WARNING,2,VTI+QQQ,0.4,0.35,0.25,0.4,0.36,0.15,0.09,0.0,VTI+QQQ,0
2011-03-18,1.1437885330677129,0.9606438867961858,1.3786390498524188,1.3056096826134393,0.9874084470079508,0.003981963116493681,0.002543777720951379,0.0039797173793942875,0.0025558573983783806,0.0036239342981112532,WARNING,2,VTI+QQQ,0.4,0.35,0.25,0.4,0.36,0.15,0.09,0.0,VTI+QQQ,0
2011-03-21,1.1515782678866522,0.9692540771952183,1.388006490990368,1.3172511422533546,1.002711113923206,0.006810467664024156,0.008962936752502593,0.0067947017306320134,0.00891649303382347,0.01549780839086945,WARNING,2,VTI+QQQ,0.4,0.35,0.25,0.4,0.36,0.15,0.09,0.0,VTI+QQQ,0
2011-03-22,1.1510523299032345,0.9686924632179487,1.3873780558946933,1.3165079833917395,0.9992332350780497,-0.0004567105841472019,-0.000579429058369052,-0.0004527609198904381,-0.0005641740119077809,-0.0034684754131714124,WARNING,2,VTI+QQQ,0.4,0.35,0.25,0.4,0.36,0.15,0.09,0.0,VTI+QQQ,0
2011-03-23,1.1551143377442012,0.9714057903944637,1.392245588388357,1.32019545706198,1.0020928243506888,0.0035289514954617296,0.0028010202200825507,0.0035084398754778867,0.00280095048169815,0.002861783587908562,WARNING,2,VTI+QQQ,0.4,0.35,0.25,0.4,0.36,0.15,0.09,0.0,VTI+QQQ,0
2011-03-24,1.1450810443773642,0.9570974507182601,1.394094832470424,1.3233789107363185,1.0116763127216752,-0.008685974226959048,-0.014729518618983417,0.0013282456037140289,0.002411350271893209,0.009563473700349157,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-03-25,1.1477276773578704,0.9600978548014185,1.3973286016466446,1.3275276106223468,1.014767760583251,0.0023113062551352037,0.0031348992528470454,0.002319619225967573,0.0031349297259997133,0.0030557677615867807,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-03-28,1.1437919585238987,0.9566458204775325,1.392534923556999,1.3227545945073178,1.012294602294192,-0.0034291399533310507,-0.0035955025903062765,-0.0034306018527042736,-0.0035954175844157277,-0.0024371667933531516,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-03-29,1.1502327125357825,0.9646058293417124,1.40041364625873,1.333760817178565,1.0190957875898612,0.005631053762780169,0.008320748069757355,0.005657827727297615,0.008320683758688219,0.0067185829898286364,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-03-30,1.1565836104050657,0.970760068510799,1.4081582181605112,1.3422703864343002,1.0261288314744668,0.0055214025823366875,0.006380055958490782,0.005530203109967768,0.006380131389476684,0.0069012589103509825,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-03-31,1.1584784182532268,0.9713002664139054,1.4104497413014734,1.3430172669481628,1.024737679936808,0.0016382800440146728,0.0005564690191008914,0.0016273193675322428,0.000556430747046921,-0.0013557279505145292,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-04-01,1.1605104670368198,0.9743052984918548,1.4129431272682478,1.347172483771224,1.0290657069434181,0.0017540670171973805,0.003093824002585732,0.0017677949761425449,0.0030939414744111104,0.004223546270765599,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-04-04,1.1606538647379283,0.9735318662653563,1.4131050798392644,1.3461032128470534,1.0299158551048722,0.00012356433240512388,-0.0007938294369287391,0.00011462072881140983,-0.0007937149378061115,0.0008261359364303278,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-04-05,1.162666285350917,0.9728586870599559,1.4155211036969138,1.3451725254153248,1.0297612827122475,0.001733868015373563,-0.0006914814283200954,0.0017097269637755819,-0.0006913938120391983,-0.00015008254495585405,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-04-06,1.1647695411081793,0.9753326467714919,1.4180921933935047,1.3485932772046767,1.033007302966448,0.001808993503778611,0.0025429795143345757,0.0018163556091648214,0.0025429836877584044,0.003152206544074776,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-04-07,1.1631033354683662,0.9733640885076656,1.416055049139658,1.3458712692921704,1.0303795722847646,-0.0014305024135743416,-0.002018345505343744,-0.0014365386561869808,-0.0020184053698891757,-0.00254376776827947,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-04-08,1.1605225995879238,0.9690781545824105,1.4128821159159672,1.3399451244580256,1.026824407243296,-0.0022188362819913765,-0.004403217640611912,-0.0022406849406161333,-0.00440320331472821,-0.0034503450350683584,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-04-11,1.1562356739321231,0.9656721104222747,1.4076654879826862,1.3352355736682482,1.0237329593817202,-0.0036939613733699694,-0.003514725973369548,-0.00369218908960367,-0.0035147340766528146,-0.0030106879421335497,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-04-12,1.148558060800661,0.9581131136384076,1.3983014760310342,1.3247836849611265,1.0160816259245973,-0.006640180116007088,-0.0078277053901471,-0.006652157086746158,-0.00782774883566617,-0.007473954400905369,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-04-13,1.152337152726045,0.9616939929198292,1.402907814018416,1.329734681575873,1.0160043397272756,0.003290292458310473,0.0037374285253473083,0.0032942380926725967,0.0037372113432176945,-7.606298091600294e-05,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-04-14,1.1543908193915828,0.9613584374036779,1.4053783903124235,1.3292707944650426,1.0167772016934267,0.0017821751738884561,-0.00034892129785746295,0.0017610396558638275,-0.0003488568939787884,0.000760687662376025,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-04-15,1.1583057243502064,0.963485647889272,1.410128569390744,1.3322123304533426,1.0204869391275198,0.003391316781856446,0.002212713180464787,0.0033800000847206135,0.002212894468567539,0.0036485253877787116,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,1
2011-04-18,1.1508388808619607,0.9538209751945264,1.4009875991859575,1.318848800497701,1.0090485820389823,-0.0064463494665317755,-0.010030946196155854,-0.006482366504166226,-0.010031081119849738,-0.011208724629358735,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-04-19,1.1560651351757767,0.9594963366784728,1.4073693859871912,1.3266961096727334,1.0148450467795633,0.004541256296364926,0.005950132814796838,0.0045552057740851915,0.00595012041719345,0.005744485294125523,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-04-20,1.1717674691295845,0.9765131143553498,1.4265424121373036,1.3502249277580256,1.0286792759608474,0.013582568556070429,0.017735114795523588,0.013623307669623275,0.017734896419569823,0.01363186352949608,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-04-21,1.1774266640663822,0.9825403954991891,1.4334508896103595,1.3585587357609472,1.0339347373252237,0.004829622844028547,0.006172248027429994,0.004842812533491614,0.006172162749771948,0.005108940645729865,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
2011-04-25,1.178095030416356,0.9829588058083554,1.4342622201729338,1.3591371380451789,1.0328527305738235,0.0005676500884270741,0.00042584540145407246,0.0005659981576311424,0.00042574698392239263,-0.0010464942441138492,HEALTHY,2,VTI,0.75,0.1,0.15,1.0,0.0,0.0,0.0,0.0,VTI+QQQ,0
