date,beta_60d,beta_120d,beta_250d,year
2013-11-18,1.6061357415294992,1.3704115594271151,1.471507788756279,2013
2013-11-19,1.6655122110008105,1.397336640053193,1.4837451234446906,2013
2013-11-20,1.6675237015830862,1.3987119116500513,1.4856715259482272,2013
2013-11-21,1.7115441824021644,1.3980637065282078,1.4852291202363952,2013
2013-11-22,1.7095289323190128,1.4003013481035533,1.4852422365034263,2013
2013-11-25,1.7122670974889478,1.4008272070167265,1.4859762559664795,2013
2013-11-26,1.7181664618620585,1.4019003340565659,1.485924983345874,2013
2013-11-27,1.7175152539631986,1.4011672901970902,1.4846935700221668,2013
2013-11-28,1.6912322841751772,1.4069839506402284,1.4866672451862564,2013
2013-11-29,1.6668798696561826,1.3999294350914693,1.4830119544857487,2013
2013-12-02,1.6608317654015874,1.4031061403864604,1.4816012441363615,2013
2013-12-03,1.6112694296111514,1.3889783539225522,1.4738157112763115,2013
2013-12-04,1.5881684369192677,1.3791248494130632,1.4698331853285473,2013
2013-12-05,1.5555732565331455,1.3684698776648077,1.4653297420284932,2013
2013-12-06,1.5698214648308897,1.3677609521358873,1.465127863040511,2013
2013-12-09,1.570457342807183,1.3693389939506866,1.4645102786592705,2013
2013-12-10,1.5746167898065475,1.3585453626668988,1.4641819666778109,2013
2013-12-11,1.5769789622705381,1.3586847387407075,1.464384899489851,2013
2013-12-12,1.5635570875509366,1.3641831031464173,1.467980256708338,2013
2013-12-13,1.5321132332134935,1.3628552646235557,1.4670099369621228,2013
2013-12-16,1.5421547913150795,1.3617618333328485,1.4658435811411916,2013
2013-12-17,1.5034936832179033,1.373754630367676,1.4672789099842682,2013
2013-12-18,1.5069203567470204,1.373537852168808,1.4609930835703553,2013
2013-12-19,1.5011695493454613,1.4559540392818966,1.46126861908114,2013
2013-12-20,1.534019741084593,1.44817052551559,1.4595321880878556,2013
2013-12-23,1.528482054776238,1.4496456710439451,1.4591637624059581,2013
2013-12-24,1.5516384969582828,1.4490072109238872,1.448301536461968,2013
2013-12-25,1.5334977833606942,1.4351155055220426,1.4477397787416284,2013
2013-12-26,1.5496261972166145,1.437890172418896,1.4475051171114703,2013
2013-12-27,1.5630362389491201,1.4424225629391552,1.4498801660824023,2013
2013-12-30,1.5773723141178493,1.4549567215343568,1.452518348377565,2013
2013-12-31,1.580902044370581,1.4586286244200792,1.452822467696148,2013
2014-01-02,1.570434542601185,1.45514685625681,1.4509896343696833,2014
2014-01-03,1.5687125834270255,1.5046549566887575,1.4506149807799946,2014
2014-01-06,1.5593090305780635,1.506176699108932,1.450930471534375,2014
2014-01-07,1.52466428355045,1.4801086918467357,1.4421694668278455,2014
2014-01-08,1.530355713597409,1.4741567696048339,1.442272584868653,2014
2014-01-09,1.5365144328958178,1.4764981597328157,1.4424603020559323,2014
2014-01-10,1.5238489179571248,1.4655305653105695,1.4437404882349352,2014
2014-01-13,1.5346681367233588,1.4750930740307977,1.4459881231049856,2014
2014-01-14,1.522939271982546,1.4735996245595588,1.4550101022179442,2014
2014-01-15,1.5415656710811683,1.4834333129775146,1.456579746539279,2014
2014-01-16,1.5196122344920848,1.5192664593040677,1.4563484339951132,2014
2014-01-17,1.526697431694654,1.5153454090104084,1.450252909216942,2014
2014-01-20,1.4967776833352386,1.5147440228392943,1.4492709066186253,2014
2014-01-21,1.492079153427823,1.5183859553469539,1.4508496089086051,2014
2014-01-22,1.5039631733815444,1.5229894289185508,1.45373590502265,2014
2014-01-23,1.4877717477036745,1.522719182724225,1.4521286874923034,2014
2014-01-24,1.5035308960113227,1.4998210371935219,1.451789245320549,2014
2014-01-27,1.5190412847159738,1.5016787066069244,1.453063002054624,2014
2014-01-28,1.529673700187927,1.5084984827999894,1.4530148343781992,2014
2014-01-29,1.527762276046193,1.4954023367909817,1.4553072313331579,2014
2014-01-30,1.5348417744046512,1.4989143743600122,1.4578318202239104,2014
2014-02-07,1.5226790280964677,1.5008550282708448,1.4550648070901437,2014
2014-02-10,1.5158939771035265,1.5004130741628443,1.457137441849493,2014
2014-02-11,1.452211096237526,1.4783993947576919,1.457513023496809,2014
2014-02-12,1.4364020716939718,1.4675861143568236,1.4542902476970754,2014
2014-02-13,1.438873877800131,1.4666998038043255,1.4530899092078398,2014
2014-02-14,1.455673719905565,1.4983628242930924,1.455145000050111,2014
2014-02-17,1.458026392481101,1.498853680302652,1.4560608255868526,2014
2014-02-18,1.37878092322907,1.4971240681230416,1.4542108146008754,2014
2014-02-19,1.2970691076561511,1.5135580510832463,1.4492394809122062,2014
2014-02-20,1.2710784218218245,1.5025840467838762,1.4373278673560763,2014
2014-02-21,1.293231375348822,1.5375723250045532,1.4389798617472387,2014
2014-02-24,1.3029690451892313,1.539765972963272,1.4406067325402672,2014
2014-02-25,1.2692537973434863,1.519171227921207,1.4202287690861082,2014
2014-02-26,1.2641290345031473,1.5094528037524537,1.4182645826663685,2014
2014-02-27,1.2582063633642206,1.506392336322853,1.4216142035272523,2014
2014-02-28,1.231224892187358,1.4792116667955235,1.4208775487806513,2014
2014-03-03,1.3060398200265149,1.496220947513097,1.428425714573954,2014
2014-03-04,1.284845657006009,1.4856383512029776,1.4263288202077704,2014
2014-03-05,1.326736350656472,1.4862393726159417,1.419876192964828,2014
2014-03-06,1.3351508795965918,1.4756738665912443,1.4181513348845727,2014
2014-03-07,1.372596867196962,1.4733543705066194,1.417460940294452,2014
2014-03-10,1.3739494269981476,1.4843088731957206,1.4227076137573975,2014
2014-03-11,1.3588135689555174,1.4714501396072543,1.4216338107749147,2014
2014-03-12,1.3555299079020637,1.4713660784995524,1.420992413192567,2014
2014-03-13,1.35129567700921,1.4707176230954417,1.4235925227589912,2014
2014-03-14,1.3242346320000002,1.4418051375301575,1.4151596143751337,2014
2014-03-17,1.3203953930096102,1.4224050329317686,1.4060648692986655,2014
2014-03-18,1.3159193715453945,1.4252161086479291,1.4052669788714602,2014
2014-03-19,1.3105904126377064,1.4043368654696111,1.4188326674051945,2014
2014-03-20,1.311874423662683,1.4064548123023926,1.4047730261428617,2014
2014-03-21,1.290158691031848,1.3914932469766594,1.4020157921457843,2014
2014-03-24,1.2867513435808584,1.3940073355204554,1.3934776139329645,2014
2014-03-25,1.2954123557599742,1.4021266692507153,1.3938498632495762,2014
2014-03-26,1.300060271016469,1.412969902181922,1.3940346022684023,2014
2014-03-27,1.3014112278779173,1.4048436840663698,1.396702091081174,2014
2014-03-28,1.2938248867201438,1.408784125820046,1.3936258325167756,2014
2014-03-31,1.2835935082861896,1.4106231916476213,1.3939965696716905,2014
2014-04-01,1.2521123586977998,1.4067372287747932,1.3941211791846617,2014
2014-04-02,1.2690590873220378,1.415799840910587,1.396332303610595,2014
2014-04-03,1.2672136822102622,1.4109753251013883,1.3954559627278265,2014
2014-04-04,1.2562564130916911,1.403548501120615,1.3871653833292854,2014
2014-04-08,1.257848531541543,1.401091969437374,1.3880224838910393,2014
2014-04-09,1.2698371535673443,1.3882699506507585,1.3798789759859067,2014
2014-04-10,1.2693733463958334,1.390419887152048,1.3791856430455736,2014
2014-04-11,1.3116172141784197,1.4129212345402915,1.383682006379044,2014
2014-04-14,1.3031342638212442,1.4011165935693504,1.3840217133235484,2014
2014-04-15,1.289181395362805,1.400161015669918,1.377159694980878,2014
2014-04-16,1.2901715157989961,1.3938480987737718,1.3764003618014944,2014
2014-04-17,1.2806207989807554,1.3937865374029033,1.37653583397514,2014
2014-04-18,1.2791901847138543,1.381715728456323,1.377054100500581,2014
2014-04-21,1.279312228493346,1.3857736291699578,1.3768753907302158,2014
2014-04-22,1.3065191085531724,1.386532431889745,1.3761655661716237,2014
2014-04-23,1.2974865669378841,1.3791329440485283,1.3739336495111345,2014
2014-04-24,1.2852248736101943,1.3792196821783846,1.3735590493646523,2014
2014-04-25,1.269314175662609,1.376029161737982,1.3735866511607568,2014
2014-04-28,1.2758788121555897,1.3835657759076203,1.3729781663371226,2014
2014-04-29,1.249108452119717,1.3775172363101138,1.3732273725914594,2014
2014-04-30,1.2454903029496942,1.3798333068625062,1.3711219658513405,2014
2014-05-05,1.2459989380435694,1.3796041376484254,1.3712174615796735,2014
2014-05-06,1.2378490392389658,1.3792640254677395,1.370533017673314,2014
2014-05-07,1.2444032920739547,1.3764652358603398,1.3660095781559474,2014
2014-05-08,1.234403371295228,1.3694836893527882,1.3639484835895814,2014
2014-05-09,1.2451719382096624,1.355704630636519,1.3547786394884007,2014
2014-05-12,1.2671421559494536,1.3584214983052691,1.3536542134321696,2014
2014-05-13,1.2628749613196637,1.3530306900599645,1.3515896217001857,2014
2014-05-14,1.25577794265693,1.3550942877216035,1.3531117028398483,2014
2014-05-15,1.254013943699508,1.3559501722100642,1.3529254562864248,2014
2014-05-16,1.2834506371364838,1.329855983604984,1.3534699917762243,2014
2014-05-19,1.2456362845030222,1.2685349138741462,1.3492234642884922,2014
2014-05-20,1.2685977648760944,1.268934254106677,1.3505583197728828,2014
2014-05-21,1.2538762371214731,1.2710347030443088,1.3527640652911834,2014
2014-05-22,1.234181113557684,1.265567189620189,1.351953550164575,2014
2014-05-23,1.2579444648823146,1.2645223840435318,1.3502935059891914,2014
2014-05-26,1.2617508497142356,1.2653309278443943,1.35013839006501,2014
2014-05-27,1.2649733801031149,1.2648336412238168,1.3496077862649523,2014
2014-05-28,1.263967954890522,1.2524983562010559,1.3493083931488463,2014
2014-05-29,1.233578393994025,1.2729543167719775,1.3536828533216692,2014
2014-05-30,1.2651166936384015,1.2784613730494592,1.3577941009855,2014
2014-06-03,1.267697981585773,1.3041110517162702,1.3574345885551657,2014
2014-06-04,1.2916021839583371,1.3177884853667574,1.357567618051423,2014
2014-06-05,1.2866910235355165,1.3336513720841323,1.3566685268926661,2014
2014-06-06,1.2794784989700863,1.332543420846384,1.3567018661268062,2014
2014-06-09,1.2756526246725237,1.3303824715262673,1.3563708990669925,2014
2014-06-10,1.2795776930881608,1.3296897236090575,1.3563438891627067,2014
2014-06-11,1.2945870126612518,1.3353518793239527,1.356798149120716,2014
2014-06-12,1.3111888474232438,1.3248546958787228,1.3566991956927865,2014
2014-06-13,1.3162680015239927,1.3251961051879695,1.3574610745058897,2014
2014-06-16,1.31951958111556,1.3241636658263525,1.358768793093289,2014
2014-06-17,1.327152816946114,1.3241583541916984,1.3597587265663156,2014
2014-06-18,1.322033476235427,1.3234066454615412,1.3576458501571071,2014
2014-06-19,1.3549975543824717,1.3231882751576893,1.3578115204491248,2014
2014-06-20,1.436068029797156,1.3387807831858103,1.3606934309666254,2014
2014-06-23,1.4050797064856084,1.3329337913244796,1.360774749732298,2014
2014-06-24,1.4039613050657105,1.3357577991922978,1.3543824033313787,2014
2014-06-25,1.3968940731274189,1.3345409126522358,1.3536504820903454,2014
2014-06-26,1.3846762427352461,1.3267632500516808,1.3531004300224783,2014
2014-06-27,1.3897461507348563,1.3220568180947276,1.3526934897364926,2014
2014-06-30,1.3878191542264307,1.3036619902297322,1.352203805511157,2014
2014-07-01,1.3588075356811673,1.3024491743083308,1.357382339481615,2014
2014-07-02,1.3720547662366338,1.3060447336991086,1.3579069525439098,2014
2014-07-03,1.3932803844437087,1.3050345118005298,1.4040946949471234,2014
2014-07-04,1.3757956168622747,1.2986971776061642,1.402448331333957,2014
2014-07-07,1.4651939059594128,1.3300531370903883,1.4020514160146362,2014
2014-07-08,1.466912542157191,1.330339456645564,1.4027304637995737,2014
2014-07-09,1.3667339762704376,1.327542845477445,1.3937012841428502,2014
2014-07-10,1.3371209295960504,1.3123167053958975,1.3896398538976753,2014
2014-07-11,1.3352687002167365,1.3022181288113772,1.3900866561600478,2014
2014-07-14,1.341204518382206,1.3037674974589966,1.3925017918831608,2014
2014-07-15,1.2955354951366376,1.2844959587581988,1.389875977904153,2014
2014-07-16,1.2977104700207232,1.2844392839540588,1.3900331425595969,2014
2014-07-17,1.2991566736318956,1.2853834862704752,1.417653010246878,2014
2014-07-18,1.287722303547193,1.3011576713070216,1.4171236955553181,2014
2014-07-21,1.294869737163305,1.2965913435611984,1.4138737400045829,2014
2014-07-22,1.291976928957898,1.2868738634228003,1.40474649232438,2014
2014-07-23,1.2852496847106918,1.2746533096321346,1.4029997267595355,2014
2014-07-24,1.2753145925036113,1.2768689442341357,1.3932946163560327,2014
2014-07-25,1.2947265802746226,1.2652118573524966,1.391965190658602,2014
2014-07-28,1.2635197860655247,1.2512865004959353,1.3895990461126344,2014
2014-07-29,1.325547555805435,1.272830553947377,1.3970472255091242,2014
2014-07-30,1.3312318331453128,1.2677251832965706,1.4144966192185717,2014
2014-07-31,1.323635083116701,1.2710800578414878,1.4116954896843656,2014
2014-08-01,1.333214707192417,1.2647964080815266,1.4128922570538593,2014
2014-08-04,1.3554801217331558,1.2794231087396302,1.4155338950585379,2014
2014-08-05,1.41658323904779,1.3139445285251163,1.4227677848519042,2014
2014-08-06,1.4294504657448888,1.3136696058332595,1.4241564927045465,2014
2014-08-07,1.4334432890204267,1.3089207118999266,1.4111277353497849,2014
2014-08-08,1.418434848442584,1.3053284385735884,1.4076199527883593,2014
2014-08-11,1.377713365395399,1.3081023237036673,1.4075673393989518,2014
2014-08-12,1.3634861767780566,1.2829583817077135,1.3959503980997925,2014
2014-08-13,1.3572663462530488,1.291812186555684,1.3957499657352066,2014
2014-08-14,1.3575261099589118,1.2811370204690626,1.3984988116737123,2014
2014-08-15,1.3731495191541878,1.2766135129738567,1.3993861079649412,2014
2014-08-18,1.3825392201851594,1.2983761980610886,1.3975442833464347,2014
2014-08-19,1.3780343615760073,1.3021814904391342,1.3970551219877738,2014
2014-08-20,1.3811476898785109,1.3043694393196223,1.3967983086176474,2014
2014-08-21,1.3745747963073776,1.3014539385423594,1.4091013642126886,2014
2014-08-22,1.3516095627094675,1.2755465457063067,1.408765584111683,2014
2014-08-25,1.3390658493219123,1.2900360919145786,1.4120405280104924,2014
2014-08-26,1.347310282121718,1.2941334366414623,1.4129257532459298,2014
2014-08-27,1.357417798752283,1.314476689319176,1.414031545090315,2014
2014-08-28,1.3770165890697543,1.3157723482122439,1.4283173614949962,2014
2014-08-29,1.3774480080652043,1.3127781110774273,1.4266681120055635,2014
2014-09-01,1.382579800640684,1.3166906174728692,1.4265024014290393,2014
2014-09-02,1.3798381672087696,1.3183612318037734,1.427238043082769,2014
2014-09-03,1.3641910434687785,1.3190235893979363,1.4255893875970482,2014
2014-09-04,1.3481394197307992,1.3205244043668358,1.4058230736469186,2014
2014-09-05,1.353902769107302,1.326395114132304,1.4066477399308108,2014
2014-09-09,1.3581280248869654,1.3301096740410188,1.4048963798371321,2014
2014-09-10,1.348018540006242,1.3303226185555377,1.4055871499343895,2014
2014-09-11,1.3695733087274171,1.3350050921276235,1.4062504950171488,2014
2014-09-12,1.3689189758996054,1.355160249122432,1.4056895734132897,2014
2014-09-15,1.3411544914838827,1.3788217375271257,1.409645947593566,2014
2014-09-16,1.3452572023807743,1.3664064618920257,1.4093772736693941,2014
2014-09-17,1.3599527385604608,1.3717230099707372,1.4118820793311078,2014
2014-09-18,1.359636395335082,1.369043354077441,1.4113677343195534,2014
2014-09-19,1.364925491747738,1.3649650821311736,1.3973385908662201,2014
2014-09-22,1.362867951138911,1.3674754632441546,1.387989380354916,2014
2014-09-23,1.2879225602308888,1.3310604266878243,1.37833399917411,2014
2014-09-24,1.317888015684084,1.335735587541953,1.3734903111231096,2014
2014-09-25,1.3429385830612408,1.3547880512197212,1.3805402401429576,2014
2014-09-26,1.3523827054540771,1.3698869271089813,1.379305567961936,2014
2014-09-29,1.3578460249080333,1.3665045031086334,1.3915453447529162,2014
2014-09-30,1.3592322026953512,1.4026505368985966,1.3916926210727574,2014
2014-10-08,1.3558633894779373,1.4027268557729613,1.3980849800683248,2014
2014-10-09,1.3336305582808772,1.3501595883196542,1.387000297131795,2014
2014-10-10,1.3587267876144176,1.347017116854586,1.3876233961072677,2014
2014-10-13,1.3692140797268224,1.34917606471303,1.3895626672199417,2014
2014-10-14,1.363448523783976,1.3488600650815195,1.3868029171498908,2014
2014-10-15,1.386144230886532,1.347815437846378,1.387192066713062,2014
2014-10-16,1.40234852001192,1.3624069327847945,1.391124757865474,2014
2014-10-17,1.4096588404205666,1.3686999214378357,1.3918715228438097,2014
2014-10-20,1.4094401762045783,1.3659677089589377,1.3879302646881304,2014
2014-10-21,1.4078595135799277,1.366824297502125,1.3932105884372172,2014
2014-10-22,1.396885620341894,1.3611601520815326,1.392661492856219,2014
2014-10-23,1.4081531543271488,1.3622967822895282,1.3931938622030282,2014
2014-10-24,1.4051634293455342,1.3570783137119335,1.3844318517630663,2014
2014-10-27,1.4228199320781814,1.371567198292173,1.3834377058823046,2014
2014-10-28,1.4463888043447837,1.3717591013282788,1.3831911444032314,2014
2014-10-29,1.4391954122569888,1.382815524285914,1.3863773503014793,2014
2014-10-30,1.4396954709209928,1.3865634541358993,1.3788548160137963,2014
2014-10-31,1.4519228117562673,1.3909862335915397,1.3832806980046408,2014
2014-11-03,1.4958446443616766,1.4171083399309718,1.3884860216532051,2014
2014-11-04,1.4771586780044317,1.4179720797694062,1.3850306689135234,2014
2014-11-05,1.4387565431149267,1.4204044761065964,1.385026003583387,2014
2014-11-06,1.41387962486524,1.417039121299064,1.379523484088593,2014
2014-11-07,1.414505618984735,1.4199923813974202,1.3828201096713324,2014
2014-11-10,1.3983423242904414,1.4093859518343494,1.3812224537802678,2014
2014-11-11,1.4220617078812128,1.4030790878882515,1.3863546628554113,2014
2014-11-12,1.441539653798862,1.4000835945494046,1.3852126998745586,2014
2014-11-13,1.5206714832071337,1.4411687527305979,1.4019697249568142,2014
2014-11-14,1.5283767871247393,1.4446847506532852,1.4013425906709323,2014
2014-11-17,1.5221957808844164,1.4523175384329634,1.400460728218675,2014
2014-11-18,1.5275228030793158,1.453911710378981,1.3921860088843314,2014
2014-11-19,1.501536490871977,1.4365484342648478,1.388408379010765,2014
2014-11-20,1.4988889595974189,1.4365434201284402,1.3889198907324305,2014
2014-11-21,1.4967665919100612,1.4327387073448494,1.3913444903696526,2014
2014-11-24,1.5436712526345078,1.4567724583383737,1.4041536378937705,2014
2014-11-25,1.641534264011378,1.5137165116906408,1.4125852043522333,2014
2014-11-26,1.64206367751277,1.5226572812646506,1.3898485973441528,2014
2014-11-27,1.69694688612554,1.5649303168239763,1.4093885414082534,2014
2014-11-28,1.748825656410401,1.6095491502886976,1.4281675872219501,2014
2014-12-01,1.6590811228872937,1.569994733383215,1.4106130172026679,2014
2014-12-02,1.6733167768942592,1.575062366639016,1.4129230414551515,2014
2014-12-03,1.72517623589631,1.6209367444826088,1.442411729005879,2014
2014-12-04,1.7206696236541588,1.6129843243008173,1.4402298837466907,2014
2014-12-05,1.7274993693216216,1.633259323003122,1.4602470689890725,2014
2014-12-08,1.7488091883851802,1.6530372066199366,1.4823325638584715,2014
2014-12-09,1.7272730082996717,1.6570086268720758,1.4930222812210283,2014
2014-12-10,1.5708904187205308,1.545726018869147,1.4601351111412038,2014
2014-12-11,1.4146612717226932,1.442444041055075,1.4104876603695482,2014
2014-12-12,1.4780638970986422,1.4838651781817187,1.4373116273139865,2014
2014-12-15,1.475846105591928,1.4756942744232469,1.4405991953342208,2014
2014-12-16,1.4774264685584815,1.4840777671749834,1.4465068530479614,2014
2014-12-17,1.531827339529531,1.5447412840381973,1.4841236162541604,2014
2014-12-18,1.5405225633211097,1.5564516610605807,1.4922978597977008,2014
2014-12-19,1.585644859309203,1.5809379118175781,1.497344800959258,2014
2014-12-22,1.5716168290815216,1.5685081947821005,1.4891645473022335,2014
2014-12-23,1.6093442814098904,1.569189051819319,1.4868384355033812,2014
2014-12-24,1.5635909239600618,1.5387295262208376,1.4703492601214698,2014
2014-12-25,1.6208509722783668,1.5730690034485422,1.4907422529648844,2014
2014-12-26,1.5914849627049465,1.562075669501416,1.4873081182589332,2014
2014-12-29,1.639928474012625,1.6087677941146779,1.5235381437804831,2014
2014-12-30,1.6472790121977963,1.6101596376470868,1.5223447625413424,2014
2014-12-31,1.6475319809113214,1.6085897772659339,1.522742960015934,2014
2015-01-05,1.6234217798189858,1.5853896833629924,1.5090945827865163,2015
2015-01-06,1.5639418462294736,1.5511087343507266,1.4833926887171327,2015
2015-01-07,1.5526378706499364,1.5484225624510073,1.480591453057439,2015
2015-01-08,1.5400717305840772,1.5424601250520547,1.475513190659555,2015
2015-01-09,1.543325904557865,1.5475361860892938,1.4756283025126473,2015
2015-01-12,1.5444936052915947,1.5465102750260902,1.4776168890718435,2015
2015-01-13,1.5287191408017475,1.5379285781393306,1.473263081309742,2015
2015-01-14,1.5450890985392995,1.5454229057378444,1.473907047069661,2015
2015-01-15,1.5373294853786919,1.5400061928063868,1.4843330602154985,2015
2015-01-16,1.5258073256486242,1.532051600785689,1.4814595381828004,2015
2015-01-19,1.5193342876168097,1.533063876516403,1.480425894029312,2015
2015-01-20,1.4233084286960425,1.44819519024366,1.4251262535479947,2015
2015-01-21,1.3987500498873424,1.4272951519690156,1.4010476392466673,2015
2015-01-22,1.3876030735438052,1.427540879777576,1.4029044063215215,2015
2015-01-23,1.3887043828444554,1.4265891996494837,1.4018015246153441,2015
2015-01-26,1.3925762897781073,1.4270118303627153,1.4020664634007638,2015
2015-01-27,1.3888413627309941,1.422639881029738,1.3980786624117663,2015
2015-01-28,1.3905596159131568,1.4269007070629955,1.4036278734295,2015
2015-01-29,1.3839222067608654,1.415675840524383,1.3969806723974885,2015
2015-01-30,1.3912223148128684,1.4161869500272726,1.3980305812002718,2015
2015-02-02,1.4033200200996852,1.4185954188053256,1.398965970345357,2015
2015-02-03,1.3783067431513736,1.3982984840887573,1.3853194571414833,2015
2015-02-04,1.3957312503359425,1.4081343570856708,1.3927595109574427,2015
2015-02-05,1.3888217942759358,1.4032097676159647,1.3856759178543057,2015
2015-02-06,1.3743735740758025,1.3950131493422397,1.3781193124977784,2015
2015-02-09,1.3597137322515283,1.389329455811669,1.3733005923692934,2015
2015-02-10,1.358771783807417,1.3920160579311844,1.377289078660482,2015
2015-02-11,1.3458419183579051,1.3790492456798293,1.3703377365157956,2015
2015-02-12,1.341405179960334,1.3768652477301833,1.372619877181238,2015
2015-02-13,1.3468409723747128,1.377448971289491,1.37512846017782,2015
2015-02-16,1.345007204576035,1.3744147899610606,1.373667307154271,2015
2015-02-17,1.3433906401590028,1.3703410635538962,1.3689026012622212,2015
2015-02-25,1.3360446815151765,1.3693351099270847,1.3682224679635,2015
2015-02-26,1.31997480699084,1.3725497116466225,1.3707258070183417,2015
2015-02-27,1.324262891701444,1.3753102419317393,1.3688801253760927,2015
2015-03-02,1.3134980752827894,1.372903151829748,1.371592644165653,2015
2015-03-03,1.3032269702966557,1.3718774085213672,1.3676717452980696,2015
2015-03-04,1.3224087743054431,1.3774635475226378,1.3686536312876114,2015
2015-03-05,1.3211844949855882,1.3769851228575156,1.3723667542559088,2015
2015-03-06,1.2850146559358782,1.374208686299268,1.37108620792714,2015
2015-03-09,1.284504925393271,1.374861363282766,1.3705916899025383,2015
2015-03-10,1.2203761632545003,1.3575987508185736,1.3547307279219605,2015
2015-03-11,1.205798995725805,1.3576278411442542,1.3499297147989389,2015
2015-03-12,1.1699123457637417,1.3583883662606795,1.35156471611173,2015
2015-03-13,1.2149613382011548,1.35470250320181,1.3496618916444123,2015
2015-03-16,1.2777609991396415,1.3516876937697384,1.3526615727229843,2015
2015-03-17,1.2386621181733661,1.3437731864220996,1.3476571011073146,2015
2015-03-18,1.242931052392484,1.3455076763564533,1.3481395632658746,2015
2015-03-19,1.2324664026851802,1.339385269966586,1.3454382013344868,2015
2015-03-20,1.1662187007318954,1.3364694627259512,1.346323960212229,2015
2015-03-23,1.1728065070947509,1.3479827340756103,1.356610259281754,2015
2015-03-24,1.154517938881725,1.343703112464964,1.355348313565223,2015
2015-03-25,1.165566374615472,1.3464335083282142,1.356917299942252,2015
2015-03-26,1.1678146173636894,1.3571151911093229,1.3584437510912366,2015
2015-03-27,1.1900463929671434,1.355737343429394,1.3584976680987266,2015
2015-03-30,1.146112119389869,1.3538205673896033,1.3589070521464761,2015
2015-03-31,1.1289157360387658,1.3425395103598632,1.3569036622651685,2015
2015-04-01,1.034310091685411,1.3346387601411802,1.3573951809771516,2015
2015-04-02,1.0425254162713795,1.3354639945671922,1.356697748246618,2015
2015-04-03,1.0452831154539122,1.3377891481323396,1.3572624788141567,2015
2015-04-07,1.0673512406079322,1.3436374895513779,1.3601614523082874,2015
2015-04-08,1.0872269895168012,1.3360750247277817,1.3531180713887012,2015
2015-04-09,1.096306990511361,1.335532344451248,1.355563713349093,2015
2015-04-10,1.099135142412358,1.3351804646907965,1.35440353283559,2015
2015-04-13,1.0703426164934002,1.3227875418370814,1.3429118113646406,2015
2015-04-14,1.0469036470274884,1.3078064971554326,1.3315118561714219,2015
2015-04-15,1.0548718427659554,1.304725316186842,1.3340760029655383,2015
2015-04-16,1.0591646446598482,1.3125193767131136,1.3372897002548356,2015
2015-04-17,1.069905459223992,1.3065597561640385,1.338844006294949,2015
2015-04-20,1.0557856457824153,1.3047830898733892,1.3367199163110155,2015
2015-04-21,1.0657460832101664,1.308558101360165,1.333783138468526,2015
2015-04-22,1.106944322311457,1.3176700680081292,1.3417302339910366,2015
2015-04-23,1.2258011126647004,1.3401274958077432,1.3613364888927704,2015
2015-04-24,1.1856780549655552,1.33537837702879,1.3608713654518385,2015
2015-04-27,1.1946628593638398,1.3380070906464385,1.3626345419210395,2015
2015-04-28,1.188737984546977,1.3345064546273473,1.3599623350265786,2015
2015-04-29,1.1453769309519497,1.3168640394324627,1.347902548444541,2015
2015-04-30,1.1429211606833571,1.3153274732366937,1.3474350914690771,2015
2015-05-04,1.1554788737322534,1.3152088833152964,1.3469461940178482,2015
2015-05-05,1.1303483450212073,1.3121879613768825,1.3427175306915513,2015
2015-05-06,1.0771201718865846,1.296156425632615,1.3243680112550142,2015
2015-05-07,1.1035931940841375,1.290636257570888,1.3195733271909722,2015
2015-05-08,1.0276560653117346,1.2828912570404138,1.3112760049013428,2015
2015-05-11,1.0159349714650219,1.269904577043006,1.3019456298419914,2015
2015-05-12,1.0521219761933225,1.266437774121333,1.2994564104492323,2015
2015-05-13,1.0699020368434569,1.2608752630684184,1.3018569033481207,2015
2015-05-14,1.0851151591096142,1.2657407639100986,1.3057233435577982,2015
2015-05-15,1.112278725246071,1.2696780100708405,1.3105526520788162,2015
2015-05-18,1.1201853137461735,1.2704073997423844,1.3112721976964672,2015
2015-05-19,1.1300211158796176,1.2780745996536618,1.3144785208634127,2015
2015-05-20,1.1751879375399918,1.287869001428669,1.323911169431967,2015
2015-05-21,1.1796269980628507,1.2890101155988924,1.32390511689236,2015
2015-05-22,1.1549857233352494,1.273616918787496,1.3150580189853633,2015
2015-05-25,1.1548560272538964,1.259118532347822,1.3108005471123296,2015
2015-05-26,1.1137743501237216,1.2476681175301831,1.3007475608798196,2015
2015-05-27,1.1061723500807599,1.2367703258087372,1.2966551744140409,2015
2015-05-28,1.1132999871739357,1.2331976477491622,1.298307742092724,2015
2015-05-29,1.1632047400578827,1.2545199856906437,1.307275793949383,2015
2015-06-01,1.1660861324593481,1.2558065439756805,1.3077170761881314,2015
2015-06-02,1.1748906820194258,1.231848684857955,1.301267514271171,2015
2015-06-03,1.1742119792965116,1.229180395496595,1.298491889581667,2015
2015-06-04,1.188722965037243,1.2035297664234126,1.2966654389906058,2015
2015-06-05,1.1902656817912594,1.2003877966989223,1.2964691435649376,2015
2015-06-08,1.1865661029536665,1.179834721927512,1.291355872451948,2015
2015-06-09,1.195257833440363,1.208578331638658,1.293940401337268,2015
2015-06-10,1.203623488811966,1.2415577684606567,1.2959335029989718,2015
2015-06-11,1.2092694580800425,1.2233494104441556,1.2974423874117862,2015
2015-06-12,1.2111744125778174,1.226649342456639,1.2991799570272715,2015
