code,date,score,year,tier,vol60_ann,turnover_yi,adx,wt1,f_fund,f_val,f_regime,r20,r60,alpha20,alpha60,f1_sig,f2_fund,f3_val,f4_vol,f5_liq,f6_trend,f7_regime,f8_analyst,base,prod_factors,pos_conf
300672,2024-11-13,3,2024,ge3,0.7582745444642106,0.0614300285,47.61285126987234,37.325661354249085,1.0,0.8,1.2,-0.06259413706031225,-0.009597910786327546,-0.06593212725495287,0.0007033834448250016,0.85,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.3,0.5483520000000001,0.1645056
601615,2024-11-13,4,2024,ge4,0.5339708997398026,0.0440417408,48.283940377659114,60.81481200654414,1.0,0.8,1.2,0.09932097281664776,-0.17897350922880406,0.09598298262200713,-0.1686722149976515,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.9216000000000001,0.46080000000000004
300342,2024-11-13,4,2024,ge3,0.7490529489205089,0.10594300710000001,49.47856179476535,58.02849026434987,1.0,0.8,1.2,-0.0351084326964175,-0.17782759694314398,-0.038446422891058124,-0.16752630271199143,1.0,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.6451199999999999,0.32255999999999996
002785,2024-11-13,5,2024,ge4,0.49848836522865964,0.027702714000000003,40.13035362626238,60.79191497257263,0.6,0.8,1.2,-0.11067967713542615,-0.2596094417886463,-0.11401766733006677,-0.24930814755749375,1.15,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.6359039999999999,0.31795199999999996
688171,2024-11-13,5,2024,ge4,0.6080023530527389,0.0045979123000000005,46.305445868104805,66.21676675031003,1.0,0.8,1.2,-0.06488498329004688,-0.10867256032257933,-0.0682229734846875,-0.09837126609142678,1.15,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.741888,0.370944
603200,2024-11-13,5,2024,ge4,0.5279824932314834,0.0423752238,40.31070600911421,62.71303064037566,1.0,0.8,1.2,0.048009219186360585,0.15397051587757726,0.04467122899171996,0.16427181010872982,1.15,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,1.05984,0.52992
688258,2024-11-13,5,2024,ge3,0.8576271028432829,0.023929626000000002,32.52143223708193,54.865115984455244,1.0,0.8,1.2,-0.04634551079194038,0.11323518804173016,-0.049683500986581,0.1235364822728827,1.15,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.741888,0.370944
003018,2024-11-13,3,2024,ge3,0.3453376447066542,0.87329529,41.70060412585083,65.64780798782762,1.0,0.8,1.2,0.09339447040618554,0.012552466071119817,0.09005648021154491,0.022853760302272364,0.85,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.3,0.7833600000000001,0.235008
300236,2024-11-13,4,2024,ge3,0.6751591461145813,0.07058506,43.648785395295995,69.12233405540663,1.0,0.8,1.2,-0.12583736286316993,-0.20679441331268045,-0.12917535305781055,-0.1964931190815279,1.0,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.6451199999999999,0.32255999999999996
688648,2024-11-13,4,2024,ge4,0.682656191299882,0.0163206927,39.38717308438074,57.9059570030933,1.0,0.8,1.2,-0.0790752068284637,-0.13831982890175443,-0.08241319702310432,-0.12801853467060187,1.0,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.6451199999999999,0.32255999999999996
688380,2024-11-13,4,2024,ge4,0.8288426415885783,0.028450556999999998,50.840113964512085,61.00964762233675,0.6,0.8,1.2,-0.09962367668983108,-0.0322290307974229,-0.1029616668844717,-0.02192773656627035,1.0,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.3870719999999999,0.19353599999999996
603002,2024-11-13,4,2024,ge4,0.530984455358527,0.0162524025,45.02552705244361,65.60992414936808,1.0,0.8,1.2,0.12191893520043173,0.06863756858749515,0.11858094500579111,0.07893886281864769,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.9216000000000001,0.46080000000000004
688380,2024-11-13,4,2024,ge3,0.8288426415885783,0.028450556999999998,50.840113964512085,61.00964762233675,0.6,0.8,1.2,-0.09962367668983108,-0.0322290307974229,-0.1029616668844717,-0.02192773656627035,1.0,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.3870719999999999,0.19353599999999996
000070,2024-11-13,4,2024,ge4,0.3856998971251955,0.021507875,51.85214353218762,70.78465103859833,0.6,0.8,1.2,-0.02265469056480618,-0.027576767770234545,-0.025992680759446805,-0.017275473539081997,1.0,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.55296,0.27648
688216,2024-11-13,5,2024,ge3,0.7730380054231282,0.006314022,39.12693738944331,58.72865836521007,0.6,0.8,1.2,-0.028370697129215472,-0.1606467400881657,-0.031708687323856094,-0.15034544585701315,1.15,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.44513279999999994,0.22256639999999997
600030,2024-11-13,4,2024,ge3,0.5343439107112895,120.0610634388,60.19555650145072,75.89150936609404,1.0,0.8,1.2,-0.039026321356002924,-0.15157199049539338,-0.042364311550643546,-0.14127069626424082,1.0,1.0,0.8,1.0,1.1,1.2,1.2,1.0,0.5,1.2672,0.6336
600460,2024-11-13,4,2024,ge4,0.6255223831539989,35.0160843213,59.983870605084675,63.67684045187484,0.6,0.8,1.2,-0.16771485944561304,-0.21462708879084502,-0.17105284964025366,-0.20432579455969246,1.0,0.6,0.8,0.7,1.1,1.2,1.2,1.0,0.5,0.5322239999999999,0.26611199999999996
688330,2024-11-13,5,2024,ge3,0.5409124072112056,0.007773490599999999,42.84111513669107,67.81739873496966,1.0,0.8,1.2,-0.0436248378565498,-0.11935607899106104,-0.046962828051190425,-0.1090547847599085,1.15,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,1.05984,0.52992
600168,2024-11-13,4,2024,ge4,0.42893687824361243,0.0123597824,60.56576590628794,75.66431524513129,1.0,0.8,1.2,0.005842275624228455,-0.14025034287326754,0.0025042854295878295,-0.12994904864211498,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.9216000000000001,0.46080000000000004
301413,2024-11-13,5,2024,ge4,0.7426336055626923,0.009480426,36.4476339718775,59.02400363304623,1.2,0.8,1.2,0.21588838043303804,0.6130124338450558,0.21255039023839742,0.6233137280762083,1.15,1.2,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.8902655999999999,0.44513279999999994
300842,2024-11-13,5,2024,ge4,0.826196440726346,0.046822447,43.281777501459906,65.89488435777798,1.2,0.8,1.2,-0.1426074167811926,-0.24585599923587553,-0.14594540697583322,-0.23555470500472298,1.15,1.2,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.8902655999999999,0.44513279999999994
688191,2024-11-13,4,2024,ge3,0.5484873672818419,0.008713775,41.82080484904959,63.61592938970497,1.0,0.8,1.2,-0.09015109699429757,0.030562650410166814,-0.0934890871889382,0.04086394464131936,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.9216000000000001,0.46080000000000004
688330,2024-11-13,5,2024,ge4,0.5409124072112056,0.007773490599999999,42.84111513669107,67.81739873496966,1.0,0.8,1.2,-0.0436248378565498,-0.11935607899106104,-0.046962828051190425,-0.1090547847599085,1.15,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,1.05984,0.52992
688191,2024-11-13,4,2024,ge4,0.5484873672818419,0.008713775,41.82080484904959,63.61592938970497,1.0,0.8,1.2,-0.09015109699429757,0.030562650410166814,-0.0934890871889382,0.04086394464131936,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.9216000000000001,0.46080000000000004
300842,2024-11-13,5,2024,ge3,0.826196440726346,0.046822447,43.281777501459906,65.89488435777798,1.2,0.8,1.2,-0.1426074167811926,-0.24585599923587553,-0.14594540697583322,-0.23555470500472298,1.15,1.2,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.8902655999999999,0.44513279999999994
600481,2024-11-13,3,2024,ge3,0.7852493519040802,0.0746422532,51.93391770896118,53.67448498255191,1.2,0.8,1.2,-0.00299850299625648,-0.09905971550580417,-0.006336493190897106,-0.08875842127465162,0.85,1.2,0.8,0.7,0.8,1.2,1.2,1.0,0.3,0.6580224,0.19740672
002865,2024-11-13,5,2024,ge4,0.7783212333062972,0.0521113358,44.69383721391742,49.22403539223152,1.2,0.8,1.2,-0.1037229563675881,-0.1558945260463238,-0.10706094656222873,-0.14559323181517125,1.15,1.2,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.8902655999999999,0.44513279999999994
603121,2024-11-13,4,2024,ge4,0.44999205596564784,0.007101588099999999,45.14248970764651,44.99297029331003,1.0,0.8,1.2,0.21431097209404193,0.42813002034188674,0.2109729818994013,0.4384313145730393,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.9216000000000001,0.46080000000000004
603609,2024-11-13,4,2024,ge4,0.4076904736705197,0.0047957064,41.27756599143437,53.818779163665205,0.6,0.8,1.2,0.08790596479343815,-0.11763388210252357,0.08456797459879753,-0.10733258787137102,1.0,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.55296,0.27648
688175,2024-11-13,5,2024,ge4,0.729249829295559,0.0033689872000000004,49.6846380448055,49.23803408173021,1.0,0.8,1.2,-0.025211419346495845,-0.044546071053951586,-0.02854940954113647,-0.03424477682279904,1.15,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.741888,0.370944
600300,2024-11-13,4,2024,ge3,0.3819464186393825,0.0102182,54.35428401760111,62.26292101880641,1.0,0.8,1.2,0.23361485118150527,0.09710283041884482,0.23027686098686465,0.10740412464999737,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.9216000000000001,0.46080000000000004
301550,2024-11-13,4,2024,ge4,0.7781520735248935,0.06318800549999999,35.228454963398356,53.50513885413954,1.2,0.8,1.2,0.29898743438397446,0.6238774158135758,0.2956494441893338,0.6341787100447284,1.0,1.2,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.7741439999999998,0.3870719999999999
300604,2024-11-13,4,2024,ge3,0.7379790274462786,0.22919181400000002,50.04421093891695,60.488436863605195,1.0,0.8,1.2,-0.0922072771501008,-0.12926432810988908,-0.09554526734474142,-0.11896303387873654,1.0,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.6451199999999999,0.32255999999999996
688115,2024-11-13,5,2024,ge4,1.03655853509545,0.01306365,42.885490423239446,33.20132038624452,1.0,0.8,1.2,-0.07097050961534146,-0.21493267218181522,-0.07430849980998208,-0.20463137795066266,1.15,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.741888,0.370944
688215,2024-11-13,4,2024,ge3,0.5070248425839414,0.001729665,43.69040892168205,67.03061313138909,1.0,0.8,1.2,0.01245346107128631,0.07907829444419123,0.009115470876645684,0.08937958867534378,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.9216000000000001,0.46080000000000004
688215,2024-11-13,4,2024,ge4,0.5070248425839414,0.001729665,43.69040892168205,67.03061313138909,1.0,0.8,1.2,0.01245346107128631,0.07907829444419123,0.009115470876645684,0.08937958867534378,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.9216000000000001,0.46080000000000004
300604,2024-11-13,4,2024,ge4,0.7379790274462786,0.22919181400000002,50.04421093891695,60.488436863605195,1.0,0.8,1.2,-0.0922072771501008,-0.12926432810988908,-0.09554526734474142,-0.11896303387873654,1.0,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.6451199999999999,0.32255999999999996
603585,2024-11-13,4,2024,ge4,0.37627725405818563,0.0013642220999999998,44.60284788297104,59.13478077033941,1.0,0.8,1.2,0.19588599733881473,0.11273184852414175,0.1925480071441741,0.1230331427552943,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.9216000000000001,0.46080000000000004
002958,2024-11-13,3,2024,ge3,0.3846286947504487,0.0639024,37.866254165995976,64.10935578890341,0.7,0.8,1.2,0.0,-0.06453852113757108,-0.003337990194640625,-0.05423722690641854,0.85,0.7,0.8,1.0,0.8,1.2,1.2,1.0,0.3,0.5483520000000001,0.1645056
600300,2024-11-13,4,2024,ge4,0.3819464186393825,0.0102182,54.35428401760111,62.26292101880641,1.0,0.8,1.2,0.23361485118150527,0.09710283041884482,0.23027686098686465,0.10740412464999737,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.9216000000000001,0.46080000000000004
002837,2024-11-13,4,2024,ge3,0.5752456115143123,0.09355142940000001,43.83034347488564,66.88914498722494,1.2,0.8,1.2,-0.058856996092745195,0.1828204343298685,-0.06219498628738582,0.19312172856102106,1.0,1.2,0.8,1.0,0.8,1.2,1.2,1.0,0.5,1.10592,0.55296
002962,2024-11-13,5,2024,ge3,0.5114044586883999,0.023281974,35.779526613727356,61.384290657937676,1.0,0.8,1.2,0.09714178081198277,-0.007142887512380458,0.09380379061734215,0.0031584067187720895,1.15,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,1.05984,0.52992
002837,2024-11-13,4,2024,ge4,0.5752456115143123,0.09355142940000001,43.83034347488564,66.88914498722494,1.2,0.8,1.2,-0.058856996092745195,0.1828204343298685,-0.06219498628738582,0.19312172856102106,1.0,1.2,0.8,1.0,0.8,1.2,1.2,1.0,0.5,1.10592,0.55296
301611,2024-11-13,4,2024,ge3,,0.042155991000000004,52.663340008911824,13.336441800992585,1.2,0.9,1.2,-0.07006640889547544,-0.16698905881536863,-0.07340439909011606,-0.15668776458421607,1.0,1.2,0.9,1.0,0.8,1.2,1.2,1.0,0.5,1.2441600000000002,0.6220800000000001
600460,2024-11-13,4,2024,ge3,0.6255223831539989,35.0160843213,59.983870605084675,63.67684045187484,0.6,0.8,1.2,-0.16771485944561304,-0.21462708879084502,-0.17105284964025366,-0.20432579455969246,1.0,0.6,0.8,0.7,1.1,1.2,1.2,1.0,0.5,0.5322239999999999,0.26611199999999996
301611,2024-11-13,4,2024,ge4,,0.042155991000000004,52.663340008911824,13.336441800992585,1.2,0.9,1.2,-0.07006640889547544,-0.16698905881536863,-0.07340439909011606,-0.15668776458421607,1.0,1.2,0.9,1.0,0.8,1.2,1.2,1.0,0.5,1.2441600000000002,0.6220800000000001
605020,2024-11-13,5,2024,ge4,0.459406719094349,0.0080761428,34.855828189511485,50.5942732629456,1.0,0.9,1.2,0.058248878279506755,0.12740865287958858,0.05491088808486613,0.13770994711074114,1.15,1.0,0.9,1.0,0.8,1.2,1.2,1.0,0.5,1.1923199999999998,0.5961599999999999
688312,2024-11-13,5,2024,ge4,0.6889929205058594,0.009217627800000001,49.91908561837496,54.951376240163796,1.0,0.8,1.2,-0.03540690166793237,-0.22854186188389125,-0.03874489186257299,-0.2182405676527387,1.15,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.741888,0.370944
605020,2024-11-13,5,2024,ge3,0.459406719094349,0.0080761428,34.855828189511485,50.5942732629456,1.0,0.9,1.2,0.058248878279506755,0.12740865287958858,0.05491088808486613,0.13770994711074114,1.15,1.0,0.9,1.0,0.8,1.2,1.2,1.0,0.5,1.1923199999999998,0.5961599999999999
603737,2024-11-13,4,2024,ge4,0.7042579110697297,0.017639684300000003,40.1892070730658,56.469374974032526,1.0,0.8,1.2,0.03501227723242861,-0.0827204578781835,0.03167428703778799,-0.07241916364703095,1.0,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.6451199999999999,0.32255999999999996
301095,2024-11-13,4,2024,ge4,0.8316646641521623,0.077940544,49.740226863475144,74.19813406190336,1.0,0.8,1.2,-0.14479589831560435,-0.22048373947925182,-0.14813388851024498,-0.21018244524809926,1.0,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.6451199999999999,0.32255999999999996
600831,2024-11-13,5,2024,ge3,0.4581827081725252,0.008976716,46.42563702624362,74.80055800757627,0.6,0.9,1.2,0.09855167372849594,0.0,0.09521368353385531,0.010301294231152548,1.15,0.6,0.9,1.0,0.8,1.2,1.2,1.0,0.5,0.715392,0.357696
603737,2024-11-13,4,2024,ge3,0.7042579110697297,0.017639684300000003,40.1892070730658,56.469374974032526,1.0,0.8,1.2,0.03501227723242861,-0.0827204578781835,0.03167428703778799,-0.07241916364703095,1.0,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.6451199999999999,0.32255999999999996
603500,2024-11-13,4,2024,ge3,0.44832660499991495,0.0041675852,32.02784883619545,61.230808587942164,1.0,0.9,1.2,0.039165844974068165,0.019774655659417606,0.03582785477942754,0.030075949890570153,1.0,1.0,0.9,1.0,0.8,1.2,1.2,1.0,0.5,1.0368000000000002,0.5184000000000001
600831,2024-11-13,5,2024,ge4,0.4581827081725252,0.008976716,46.42563702624362,74.80055800757627,0.6,0.9,1.2,0.09855167372849594,0.0,0.09521368353385531,0.010301294231152548,1.15,0.6,0.9,1.0,0.8,1.2,1.2,1.0,0.5,0.715392,0.357696
000061,2024-11-13,4,2024,ge4,0.35569748003775753,0.0060045661,54.36359606674447,61.62610306300444,1.0,0.8,1.2,0.14310084364067355,-0.01756999810138349,0.13976285344603293,-0.007268703870230941,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.9216000000000001,0.46080000000000004
688489,2024-11-13,4,2024,ge3,0.8525368863745888,0.007456354399999999,45.70832925904283,56.61895151579874,1.0,0.8,1.2,-0.07898530576232421,-0.08959090523157132,-0.08232329595696483,-0.07928961100041877,1.0,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.6451199999999999,0.32255999999999996
301225,2024-11-13,3,2024,ge3,0.5400464239902868,0.0059014208,36.50024016371942,50.45397633967538,1.2,0.8,1.2,-0.024358443832040777,-0.06703718386894142,-0.027696434026681403,-0.056735889637788875,0.85,1.2,0.8,1.0,0.8,1.2,1.2,1.0,0.3,0.940032,0.28200959999999997
300102,2024-11-13,4,2024,ge4,1.0255816443832377,0.060183228,48.412439668303236,40.39251265569825,1.0,0.8,1.2,-0.038810841086179604,-0.22296055195419706,-0.042148831280820226,-0.2126592577230445,1.0,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.6451199999999999,0.32255999999999996
600561,2024-11-13,4,2024,ge4,0.568108348981062,0.0052928540000000005,41.44820440502082,60.648490322417565,0.6,0.8,1.2,0.12434296657011634,0.03928771707303569,0.12100497637547572,0.04958901130418823,1.0,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.55296,0.27648
688636,2024-11-13,4,2024,ge3,0.7957468477392358,0.013421026899999999,37.428687489103886,54.17080025474289,1.0,0.8,1.2,0.023231647252166532,-0.1307149301149484,0.019893657057525906,-0.12041363588379585,1.0,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.6451199999999999,0.32255999999999996
688636,2024-11-13,4,2024,ge4,0.7957468477392358,0.013421026899999999,37.428687489103886,54.17080025474289,1.0,0.8,1.2,0.023231647252166532,-0.1307149301149484,0.019893657057525906,-0.12041363588379585,1.0,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.6451199999999999,0.32255999999999996
688651,2024-11-13,4,2024,ge4,0.7333185660748865,0.012593387999999999,51.243232010860666,77.59350190910415,1.0,0.8,1.2,-0.1184631832223002,-0.21170296891231644,-0.12180117341694083,-0.20140167468116388,1.0,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.6451199999999999,0.32255999999999996
688651,2024-11-13,4,2024,ge3,0.7333185660748865,0.012593387999999999,51.243232010860666,77.59350190910415,1.0,0.8,1.2,-0.1184631832223002,-0.21170296891231644,-0.12180117341694083,-0.20140167468116388,1.0,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.6451199999999999,0.32255999999999996
605100,2024-11-13,3,2024,ge3,0.4967090820285657,0.0037940838,26.39054224271471,57.111909741962776,1.0,0.8,1.2,0.08317042525371443,0.07060042734404437,0.07983243505907381,0.08090172157519691,0.85,1.0,0.8,1.0,0.8,1.0,1.2,1.0,0.3,0.6528,0.19584000000000001
002962,2024-11-13,5,2024,ge4,0.5114044586883999,0.023281974,35.779526613727356,61.384290657937676,1.0,0.8,1.2,0.09714178081198277,-0.007142887512380458,0.09380379061734215,0.0031584067187720895,1.15,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,1.05984,0.52992
600498,2024-11-13,5,2024,ge4,0.4339765901615284,0.062371770300000004,47.470454764317196,66.29076504206428,1.0,0.8,1.2,-0.06931419104201053,0.22024079165624855,-0.07265218123665115,0.2305420858874011,1.15,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,1.05984,0.52992
301396,2024-11-13,5,2024,ge4,0.6564942509485021,1.0340753706,39.73166911267945,32.307970687492904,1.0,0.8,1.2,-0.004162336914687259,0.5584778218031703,-0.007500327109327885,0.5687791160343229,1.15,1.0,0.8,0.7,1.0,1.2,1.2,1.0,0.5,0.9273599999999997,0.46367999999999987
688479,2024-11-13,3,2024,ge3,0.572436300163968,0.0039420954,38.836763623417475,53.84387698679735,1.0,0.8,1.2,-0.011869575555383705,-0.024889288763687123,-0.01520756575002433,-0.014587994532534575,0.85,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.3,0.7833600000000001,0.235008
603179,2024-11-13,4,2024,ge3,0.5287835421382538,0.0284124954,40.506115887246146,61.56137413933671,1.2,0.8,1.2,-0.13123419899738353,-0.08840781120098828,-0.13457218919202416,-0.07810651696983574,1.0,1.2,0.8,1.0,0.8,1.2,1.2,1.0,0.5,1.10592,0.55296
601869,2024-11-13,4,2024,ge4,0.446410541641171,1.6687972256,42.1451514641894,67.0265455671247,1.2,0.8,1.2,-0.05122274516179903,0.22582092908492601,-0.054560735356439655,0.23612222331607857,1.0,1.2,0.8,1.0,1.0,1.2,1.2,1.0,0.5,1.3823999999999999,0.6911999999999999
603626,2024-11-13,4,2024,ge4,1.0285536016931016,0.09343887740000001,29.1344708098302,42.48473439609605,0.6,0.8,1.2,-0.0718257345712554,-0.25608340039207667,-0.07516372476589603,-0.2457821061609241,1.0,0.6,0.8,0.7,0.8,1.0,1.2,1.0,0.5,0.32255999999999996,0.16127999999999998
600487,2024-11-13,4,2024,ge4,0.4500659402758623,5.504535936999999,39.58756544975703,53.55777723864908,1.0,0.8,1.2,-0.041604248569196756,-0.15952703686363856,-0.04494223876383738,-0.149225742632486,1.0,1.0,0.8,1.0,1.1,1.2,1.2,1.0,0.5,1.2672,0.6336
688084,2024-11-13,4,2024,ge4,0.8017556999099354,0.31813545600000004,50.4403916007888,56.0160362341863,1.0,0.8,1.2,0.23560681529794092,0.06081874003503884,0.2322688251033003,0.07112003426619139,1.0,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.6451199999999999,0.32255999999999996
688286,2024-11-13,4,2024,ge4,0.812622624561001,0.018876324,38.527384196794834,59.725629430880225,0.6,0.8,1.2,0.1551388222001524,0.16677456729466655,0.15180083200551178,0.1770758615258191,1.0,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.3870719999999999,0.19353599999999996
300442,2024-11-13,3,2024,ge3,0.7329762654459379,0.15765827850000003,34.759041454132166,48.87248947592192,1.2,0.8,1.2,0.17842738167468353,0.501066221186917,0.1750893914800429,0.5113675154180696,0.85,1.2,0.8,0.7,0.8,1.2,1.2,1.0,0.3,0.6580224,0.19740672
002796,2024-11-13,4,2024,ge3,0.5799172202256656,0.025655217,37.98079662577663,63.6247838987323,0.6,0.8,1.2,0.1323111362192928,0.03514738776564519,0.12897314602465218,0.04544868199679773,1.0,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.55296,0.27648
603500,2024-11-13,4,2024,ge4,0.44832660499991495,0.0041675852,32.02784883619545,61.230808587942164,1.0,0.9,1.2,0.039165844974068165,0.019774655659417606,0.03582785477942754,0.030075949890570153,1.0,1.0,0.9,1.0,0.8,1.2,1.2,1.0,0.5,1.0368000000000002,0.5184000000000001
603169,2024-11-13,4,2024,ge4,0.47799926762728157,0.0120861048,49.03218471209337,59.21987514678393,1.0,0.8,1.2,0.008467451099098522,-0.07045166095061117,0.005129460904457896,-0.06015036671945863,1.0,1.0,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.9216000000000001,0.46080000000000004
688661,2024-11-13,4,2024,ge4,0.8128163869140022,0.0087965592,47.32731671725148,48.90585437318803,0.6,0.8,1.2,-0.06127013356433375,0.14049525275699892,-0.06460812375897437,0.15079654698815148,1.0,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.3870719999999999,0.19353599999999996
605588,2024-11-13,5,2024,ge4,0.6508602511760144,0.0183261508,36.99786746965213,61.1070960015721,1.0,0.8,1.2,-0.10599488770548149,-0.1685223033691714,-0.10933287790012211,-0.15822100913801884,1.15,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.741888,0.370944
300394,2024-11-13,5,2024,ge4,0.7804184027941969,0.2950423134,46.11850220628689,42.1489685439776,1.2,0.8,1.2,-0.2018188871865263,-0.30738292375682885,-0.20515687738116692,-0.2970816295256763,1.15,1.2,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.8902655999999999,0.44513279999999994
603920,2024-11-13,4,2024,ge4,0.7262371684486393,0.17196069,42.08803212141794,68.83874686954837,1.2,0.8,1.2,0.003025720916537189,0.15622644601110292,-0.0003122692781034361,0.16652774024225547,1.0,1.2,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.7741439999999998,0.3870719999999999
688326,2024-11-13,4,2024,ge3,0.7996939453488826,0.0183753728,39.31987529800016,56.86030217122469,0.6,0.8,1.2,-0.04848374006100098,0.04403227015050337,-0.0518217302556416,0.054333564381655916,1.0,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.3870719999999999,0.19353599999999996
688326,2024-11-13,4,2024,ge4,0.7996939453488826,0.0183753728,39.31987529800016,56.86030217122469,0.6,0.8,1.2,-0.04848374006100098,0.04403227015050337,-0.0518217302556416,0.054333564381655916,1.0,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.3870719999999999,0.19353599999999996
002506,2024-11-13,4,2024,ge4,0.6074592462567323,0.06822222,46.89595341985166,62.33033230100423,1.0,0.8,1.2,0.03278982282299081,-0.14695441295666345,0.029451832628350185,-0.1366531187255109,1.0,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.6451199999999999,0.32255999999999996
600343,2024-11-13,4,2024,ge4,0.5784218039098241,0.022024876799999996,49.674496204162736,53.446971316551846,0.6,0.8,1.2,0.01757514482150757,-0.03610500464211608,0.014237154626866946,-0.02580371041096353,1.0,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.55296,0.27648
600589,2024-11-13,5,2024,ge4,0.729275840674037,0.0229036925,65.94050994207403,59.79129916221718,0.6,0.8,1.2,0.07890846142052377,-0.02991676103799268,0.07557047122588315,-0.01961546680684013,1.15,0.6,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.44513279999999994,0.22256639999999997
601360,2024-11-13,4,2024,ge4,0.547714764979577,0.331613459,47.35546996040369,82.70045015369179,0.6,0.8,1.2,0.1116827988742437,0.08251242157446415,0.10834480867960308,0.09281371580561669,1.0,0.6,0.8,1.0,0.8,1.2,1.2,1.0,0.5,0.55296,0.27648
301248,2024-11-13,5,2024,ge3,0.7734679822617645,0.0384738999,34.58192396425818,61.427533129264845,1.0,0.8,1.2,-0.036582885192730785,0.07967692092313117,-0.03992087538737141,0.08997821515428371,1.15,1.0,0.8,0.7,0.8,1.2,1.2,1.0,0.5,0.741888,0.370944
