date,open,high,low,close,volume
2025-01-09,51.990,53.650,51.990,52.610,21665269
2025-01-10,53.470,54.300,52.940,53.360,33453661
2025-01-13,52.630,53.630,52.440,53.170,20088452
2025-01-14,53.810,55.350,53.520,55.000,32668663
2025-01-15,54.900,54.900,52.530,53.280,38727050
2025-01-16,53.820,54.760,53.210,53.530,22088116
2025-01-17,53.220,53.570,52.880,53.000,20987941
2025-01-20,53.620,56.690,53.620,56.030,57883290
2025-01-21,56.030,56.300,54.510,55.490,37905400
2025-01-22,55.280,55.630,54.370,54.570,22344745
2025-01-23,55.100,55.550,54.370,54.380,23325664
2025-01-24,54.350,57.000,54.180,55.860,48068381
2025-01-27,55.870,56.280,55.330,55.360,21933654
2025-02-05,55.900,56.250,55.280,55.990,26988519
2025-02-06,56.000,58.360,55.690,58.050,47049082
2025-02-07,58.410,59.000,57.400,58.170,43621078
2025-02-10,57.980,59.180,57.950,58.600,30161814
2025-02-11,58.800,58.860,57.500,57.510,24211491
2025-02-12,57.530,57.780,56.960,57.630,27220846
2025-02-13,57.600,58.070,56.750,56.860,24749772
2025-02-14,57.050,60.160,57.050,59.480,72335570
2025-02-17,60.840,62.560,60.100,62.320,76688257
2025-02-18,62.000,62.920,61.180,61.480,47896392
2025-02-19,61.180,63.980,60.800,62.500,49371533
2025-02-20,62.480,64.880,62.210,64.360,53128670
2025-02-21,64.500,69.250,64.500,68.410,75372254
2025-02-24,67.200,67.200,63.400,63.610,96510621
2025-02-25,61.700,63.300,61.700,62.480,52598363
2025-02-26,63.000,64.630,62.820,64.430,43034189
2025-02-27,63.750,64.440,61.860,62.450,51139663
2025-02-28,61.890,62.600,60.650,61.130,42652905
2025-03-03,61.440,62.000,60.040,60.670,40376144
2025-03-04,60.100,60.660,59.650,60.380,31672279
2025-03-05,60.860,60.930,59.520,59.900,25860748
2025-03-06,60.500,62.740,60.500,62.380,43806681
2025-03-07,62.000,63.150,61.850,62.510,34912815
2025-03-10,63.340,63.490,61.360,62.000,28809317
2025-03-11,60.890,61.810,60.710,61.630,22514528
2025-03-12,61.750,62.720,61.400,61.590,20012391
2025-03-13,61.570,61.970,60.780,61.100,17031845
2025-03-14,61.350,64.410,61.110,63.910,55967015
2025-03-17,64.200,64.500,63.420,64.030,25984406
2025-03-18,67.800,70.430,67.200,69.680,97898373
2025-03-19,69.690,70.680,69.230,70.000,54903454
2025-03-20,70.010,70.530,68.320,69.570,39134459
2025-03-21,69.160,69.570,66.720,66.980,47039264
2025-03-24,67.020,67.800,66.800,67.360,27848937
2025-03-25,67.330,67.890,66.430,66.590,21148141
2025-03-26,66.590,67.140,65.620,65.740,21577690
2025-03-27,65.500,68.120,65.390,68.000,36547707
2025-03-28,67.970,69.470,67.580,67.790,29155668
2025-03-31,67.100,68.480,66.880,67.320,22671589
2025-04-01,67.700,70.000,67.470,68.230,47878141
2025-04-02,68.230,68.230,65.770,66.050,38346610
2025-04-03,65.500,66.390,63.420,63.520,50284049
2025-04-07,57.810,58.380,57.170,57.170,42101088
2025-04-08,58.080,58.140,51.450,51.610,127288498
2025-04-09,49.800,51.250,48.480,51.250,120709690
2025-04-10,53.800,53.810,52.000,52.300,83825963
2025-04-11,52.100,52.850,51.450,52.100,63119852
2025-04-14,53.000,54.260,52.750,53.110,62562509
2025-04-15,53.060,53.060,51.900,52.580,38832857
2025-04-16,52.400,52.400,51.100,52.360,40987053
2025-04-17,51.980,52.590,51.820,52.510,26699497
2025-04-18,52.560,53.450,52.350,52.850,24025518
2025-04-21,52.860,53.980,52.600,53.890,25889868
2025-04-22,53.680,54.950,53.370,54.550,37034654
2025-04-23,55.810,56.840,55.650,56.220,48797630
2025-04-24,56.220,57.710,56.000,56.420,37275533
2025-04-25,57.120,57.920,56.780,57.360,32632846
2025-04-28,57.350,58.570,56.700,58.090,35113590
2025-04-29,59.500,61.580,59.230,60.450,67722044
2025-04-30,60.790,60.800,59.090,59.170,43039531
2025-05-06,60.990,61.140,59.880,60.340,40910740
2025-05-07,61.400,61.400,57.920,58.250,64309752
2025-05-08,58.260,59.390,58.090,58.980,34488482
2025-05-09,58.800,59.390,58.480,59.060,24089989
2025-05-12,58.000,59.980,58.000,59.410,37304930
2025-05-13,60.600,60.610,59.700,59.860,30386693
2025-05-14,60.190,61.280,59.620,61.030,34142847
2025-05-15,61.100,62.340,60.800,61.390,34311570
2025-05-16,61.000,61.400,60.400,61.360,21007650
2025-05-19,61.100,61.180,60.150,61.050,17931667
2025-05-20,61.300,62.980,61.300,62.660,31864802
2025-05-21,61.280,62.750,60.900,62.050,29769258
2025-05-22,61.500,63.120,60.900,62.790,35359915
2025-05-23,62.770,64.210,61.970,62.050,45797261
2025-05-26,62.050,63.020,61.420,61.670,29521148
2025-05-27,61.990,62.660,61.540,62.200,21914977
2025-05-28,62.200,62.390,61.560,61.650,15864741
2025-05-29,61.850,64.730,61.820,64.700,42527115
2025-05-30,64.000,64.630,63.510,63.510,28171565
2025-06-03,63.830,64.580,63.500,64.470,24032722
2025-06-04,64.450,65.430,64.030,65.120,28811339
2025-06-05,65.130,65.210,63.720,64.480,24417831
2025-06-06,64.480,64.580,63.700,64.000,20756394
2025-06-09,64.390,65.880,63.960,64.800,33232837
2025-06-10,64.810,66.320,64.600,64.900,35314261
2025-06-11,65.300,65.550,64.720,65.050,25372423
2025-06-12,65.060,67.800,64.750,67.710,47755525
2025-06-13,67.710,69.940,67.310,68.270,56161546
2025-06-16,67.850,69.390,66.600,68.460,32435887
2025-06-17,69.000,69.370,66.360,66.500,36580840
2025-06-18,66.300,66.990,65.500,65.700,34024258
2025-06-19,65.710,66.240,64.500,64.930,25325873
2025-06-20,64.980,65.500,64.800,65.270,21099073
2025-06-23,64.660,65.430,63.910,65.270,25850252
2025-06-24,65.600,66.840,65.600,66.840,29053135
2025-06-25,67.200,67.940,66.330,67.810,24862764
2025-06-26,67.500,67.500,65.520,65.680,31567730
2025-06-27,65.680,66.420,65.320,65.830,19691383
2025-06-30,65.720,69.650,65.600,69.550,46834337
2025-07-01,69.110,71.390,69.110,70.700,34360885
2025-07-02,70.980,71.380,69.960,70.200,21889138
2025-07-03,70.200,71.070,69.900,70.720,22708099
2025-07-04,70.720,71.650,70.040,70.820,23136591
2025-07-07,70.750,70.750,69.220,69.840,21036866
2025-07-08,69.630,70.880,69.550,70.400,19888448
2025-07-09,69.390,70.980,68.900,69.700,23089854
2025-07-10,69.810,71.390,69.810,70.140,29862153
2025-07-11,73.500,77.150,73.300,77.150,81113216
2025-07-14,77.500,79.520,77.210,78.600,78030080
2025-07-15,78.940,80.860,78.940,80.080,45216480
2025-07-16,79.660,80.470,78.380,78.810,31624768
2025-07-17,78.910,81.490,78.530,81.020,41583700
2025-07-18,81.210,83.140,81.210,82.600,41579552
2025-07-21,82.610,83.490,80.840,82.760,49675278
2025-07-22,82.120,85.930,82.000,82.780,45281369
2025-07-23,83.800,85.590,83.300,84.060,48992806
2025-07-24,83.660,87.000,83.510,87.000,47977765
2025-07-25,87.000,91.200,86.390,88.880,61094107
2025-07-28,89.500,91.620,88.810,91.620,53268026
2025-07-29,93.450,99.760,90.700,98.690,94014709
2025-07-30,98.600,102.490,97.250,98.850,92913994
2025-07-31,96.000,98.850,94.920,96.270,98354070
2025-08-01,95.590,96.390,92.360,93.000,89326337
2025-08-04,93.000,93.000,89.610,91.850,63916807
2025-08-05,92.900,94.150,92.520,93.290,48498304
2025-08-06,93.290,95.750,92.980,93.580,52525501
2025-08-07,92.460,93.920,90.060,91.210,58367873
2025-08-08,90.300,91.650,89.000,90.660,42206329
2025-08-11,90.800,92.500,90.600,91.230,40431874
2025-08-12,91.550,91.750,90.100,91.500,37173126
2025-08-13,92.100,99.500,91.640,98.120,103105177
2025-08-14,99.000,102.360,97.300,98.680,80763150
2025-08-15,97.550,99.300,96.660,97.800,54792951
2025-08-18,97.800,99.300,96.500,96.980,62711456
2025-08-19,97.150,99.000,90.010,90.260,131165425
2025-08-20,89.370,91.980,89.080,91.810,82113831
2025-08-21,92.300,93.330,91.200,91.700,39717015
2025-08-22,92.000,94.020,91.250,94.000,58016380
2025-08-25,95.440,100.000,94.690,99.980,93311762
2025-08-26,99.400,99.400,96.410,96.800,67004694
2025-08-27,97.400,98.990,95.400,95.400,62020093
2025-08-28,94.930,95.850,92.500,95.690,58306073
2025-08-29,95.780,103.960,95.620,103.300,101659553
2025-09-01,104.200,112.010,101.510,111.580,101245380
2025-09-02,111.000,115.790,109.550,112.000,106125769
2025-09-03,111.720,112.950,108.690,110.880,71937192
2025-09-04,112.270,112.700,99.980,101.940,102863435
2025-09-05,101.930,108.320,100.200,107.400,80229245
2025-09-08,108.380,111.880,106.770,110.600,71097532
2025-09-09,108.940,112.650,105.320,106.370,64218447
2025-09-10,106.100,109.370,105.800,107.230,47851765
2025-09-11,99.000,105.200,97.550,104.650,100340190
2025-09-12,105.600,107.280,103.310,105.470,56662117
2025-09-15,105.000,108.990,105.000,107.000,51392197
2025-09-16,106.500,107.500,105.530,107.050,35000928
2025-09-17,106.890,110.720,105.380,109.290,49765207
2025-09-18,109.470,110.900,106.060,107.430,54306896
2025-09-19,107.700,109.970,105.000,108.750,50163714
2025-09-22,108.010,110.530,106.760,109.030,43983582
2025-09-23,108.500,109.730,102.690,104.780,64331421
2025-09-24,104.020,106.170,104.020,105.030,39349193
2025-09-25,104.880,108.500,104.880,107.380,52709691
2025-09-26,104.700,104.940,101.660,102.920,48528522
2025-09-29,102.900,105.600,101.500,105.270,46935401
2025-09-30,105.270,112.260,105.220,112.030,70739544
2025-10-09,112.030,113.970,109.850,112.850,55470829
2025-10-10,111.780,111.800,104.500,104.720,68930865
2025-10-13,98.000,101.040,97.800,99.730,70093590
2025-10-14,101.050,101.900,95.340,95.920,56189084
2025-10-15,96.100,99.650,94.850,99.460,42180075
2025-10-16,99.460,102.430,98.660,101.060,39160445
2025-10-17,100.800,101.260,96.460,96.600,39641854
2025-10-20,98.100,100.550,97.500,98.890,29847710
2025-10-21,99.860,102.110,99.020,102.040,33544687
2025-10-22,101.290,102.880,100.710,100.900,21132156
2025-10-23,100.950,102.000,99.810,101.900,22487548
2025-10-24,102.500,105.350,101.960,103.810,37900400
2025-10-27,110.600,111.000,105.300,106.640,71976496
2025-10-28,106.790,108.280,103.900,103.960,46230959
2025-10-29,103.250,106.930,102.840,106.040,45323403
2025-10-30,100.500,100.500,96.460,97.060,123118577
2025-10-31,97.410,100.500,96.550,99.400,65694079
2025-11-03,99.430,99.870,95.800,96.410,55846710
2025-11-04,96.000,96.020,93.240,93.810,54686065
2025-11-05,92.130,95.700,92.130,94.310,39100692
2025-11-06,94.400,95.870,93.560,95.690,29814825
2025-11-07,95.000,95.810,94.000,94.840,23402294
2025-11-10,94.680,94.840,92.240,93.450,40864906
2025-11-11,94.400,94.400,92.250,92.500,23067973
2025-11-12,92.900,94.470,92.280,92.350,34959669
2025-11-13,93.200,96.900,92.500,96.460,56345813
2025-11-14,95.580,96.650,94.740,95.020,31867456
2025-11-17,95.000,95.000,92.700,93.760,27493232
2025-11-18,93.750,94.410,92.010,92.320,28923041
2025-11-19,92.320,94.300,91.770,93.200,24698138
2025-11-20,94.390,95.630,93.420,93.670,24515083
2025-11-21,93.050,94.330,90.500,91.800,34684075
2025-11-24,93.000,94.070,92.020,93.970,32836673
2025-11-25,95.300,95.600,94.030,94.310,32183223
2025-11-26,94.650,96.500,93.870,95.280,33128914
2025-11-27,93.500,93.500,91.220,92.200,50612497
2025-11-28,92.200,92.490,90.800,91.190,31870398
2025-12-01,91.390,92.300,91.000,92.300,27599507
2025-12-02,92.030,92.180,89.190,89.420,43333906
2025-12-03,89.100,89.500,87.180,87.620,46647670
2025-12-04,88.080,89.620,87.610,89.590,30397473
2025-12-05,90.250,91.480,89.520,90.400,38458131
2025-12-08,90.830,91.910,90.410,91.550,36469133
2025-12-09,91.400,94.330,91.050,92.170,39010211
2025-12-10,91.480,92.950,89.670,92.750,29573112
2025-12-11,92.990,95.660,92.760,93.400,45759605
2025-12-12,93.680,94.150,92.420,94.050,47340490
2025-12-15,92.800,93.400,91.000,91.210,34165715
2025-12-16,91.000,91.990,88.500,89.120,28070935
2025-12-17,89.370,91.100,88.730,90.590,30157676
2025-12-18,90.050,92.200,89.590,90.590,28653937
2025-12-19,91.000,94.690,90.500,92.470,46376162
2025-12-22,92.390,93.510,90.830,91.210,35715431
2025-12-23,91.600,91.790,90.340,90.620,25125527
2025-12-24,90.620,92.100,90.240,90.820,25066941
2025-12-25,90.880,92.000,90.280,91.940,22181970
2025-12-26,91.800,93.600,91.570,92.700,25704034
2025-12-29,92.630,93.500,91.650,92.500,28416907
2025-12-30,92.100,92.580,90.520,91.900,30734786
2025-12-31,91.900,93.790,90.640,90.640,41916589
2026-01-05,90.850,96.200,90.850,94.570,72861983
2026-01-06,95.130,96.500,94.110,96.250,46375706
2026-01-07,96.280,98.900,95.990,98.040,53085442
2026-01-08,98.810,99.900,97.000,98.170,42066945
2026-01-09,98.680,101.000,97.020,99.080,50761404
2026-01-12,100.000,101.000,97.600,98.680,44395155
2026-01-13,101.800,106.500,101.660,104.600,92454763
2026-01-14,104.550,106.990,102.000,103.400,63223922
2026-01-15,103.010,105.880,102.520,103.560,36722910
2026-01-16,103.580,106.300,102.890,104.300,44775203
2026-01-19,104.400,105.730,100.500,102.390,47908291
2026-01-20,101.880,102.300,97.870,99.460,48113085
2026-01-21,99.000,100.760,98.200,98.550,38689831
2026-01-22,99.000,99.660,96.560,97.600,41518786
2026-01-23,98.010,99.380,96.940,97.600,38684113
2026-01-26,97.850,97.980,95.810,96.720,40233886
2026-01-27,96.870,97.750,95.330,95.790,38180938
2026-01-28,96.000,96.300,94.630,95.700,45746814
2026-01-29,95.620,98.550,94.650,98.020,53559050
2026-01-30,97.850,98.780,95.200,95.200,40250593
2026-02-02,95.210,96.180,92.910,93.200,36299293
2026-02-03,93.400,94.850,92.430,94.600,29167558
2026-02-04,94.000,95.990,92.820,95.610,33263198
2026-02-05,96.100,98.470,96.000,97.110,39399820
2026-02-06,96.380,98.880,95.660,97.830,35194208
2026-02-09,98.400,98.770,97.070,98.700,25707333
2026-02-10,98.690,102.210,98.250,101.350,42158894
2026-02-11,101.860,102.800,101.000,102.140,29192048
2026-02-12,102.750,106.580,102.410,104.900,52640388
2026-02-13,104.890,104.890,101.780,101.910,32987519
2026-02-24,103.660,103.880,100.000,100.170,32775075
2026-02-25,100.100,100.550,98.220,99.850,27722980
2026-02-26,99.530,99.780,97.800,98.010,24430880
2026-02-27,97.880,99.080,97.180,98.010,23505883
2026-03-02,96.100,98.360,95.560,96.040,33503333
2026-03-03,96.320,97.950,93.680,93.750,36272286
2026-03-04,93.300,94.380,91.550,92.020,29643432
2026-03-05,93.460,94.170,91.860,92.450,26160347
2026-03-06,92.300,94.250,92.050,93.300,26855673
2026-03-09,91.700,91.780,89.100,91.100,34843968
2026-03-10,92.500,94.600,92.400,94.150,28913653
2026-03-11,94.300,94.950,92.520,92.890,25034089
2026-03-12,92.890,93.630,91.010,91.910,27497403
2026-03-13,91.150,92.150,90.720,90.870,22711092
2026-03-16,90.680,91.520,89.130,91.100,27805027
2026-03-17,91.330,94.580,91.120,92.460,40884070
2026-03-18,92.470,93.550,92.140,93.490,23283042
2026-03-19,92.000,92.740,91.240,91.580,24071676
2026-03-20,91.570,93.590,90.900,90.900,25043721
2026-03-23,89.310,90.520,87.090,87.790,41403770
2026-03-24,90.000,93.680,90.000,93.680,75717953
2026-03-25,94.630,94.930,92.980,94.020,37014110
2026-03-26,94.450,96.500,94.230,94.730,37255907
2026-03-27,93.900,97.260,93.810,97.000,44890014
2026-03-30,95.900,96.910,94.610,96.610,36907260
2026-03-31,96.750,100.210,96.750,98.100,52643950
2026-04-01,100.060,104.110,98.080,103.810,79027635
2026-04-02,103.000,104.600,102.280,103.190,47333217
2026-04-03,100.700,101.350,98.840,99.990,45763112
2026-04-07,100.020,103.260,98.420,101.300,33729558
2026-04-08,104.000,104.330,101.170,103.740,46251561
2026-04-09,103.730,107.680,102.970,106.190,47702937
2026-04-10,106.000,107.660,105.510,106.330,32372285
2026-04-13,105.800,106.780,104.910,105.710,24960897
2026-04-14,106.710,106.800,104.120,106.550,31017434
2026-04-15,108.300,108.750,105.440,106.830,36784649
2026-04-16,107.110,107.880,105.590,105.660,34764777
2026-04-17,105.000,105.070,99.270,99.390,77728200
2026-04-20,99.390,100.190,98.320,99.760,37393938
2026-04-21,99.500,99.990,97.610,98.550,29936684
2026-04-22,98.200,99.800,98.120,99.250,27067909
2026-04-23,99.920,101.270,98.890,100.190,35649196
2026-04-24,99.030,101.320,98.290,100.080,31833768
2026-04-27,99.960,101.190,99.160,100.520,32219614
2026-04-28,110.500,110.570,108.020,110.570,53837225
2026-04-29,111.000,114.500,109.920,111.180,104052161
2026-04-30,110.000,111.010,106.620,109.550,59682513
2026-05-06,111.630,111.740,108.000,109.000,54092239
2026-05-07,109.740,112.310,109.200,111.280,48096813
2026-05-08,110.010,110.200,106.700,106.800,45533569
2026-05-11,106.650,108.980,105.500,108.720,53919538
2026-05-12,108.000,113.160,107.740,110.330,64994069
2026-05-13,110.440,111.160,107.940,108.920,35152562
2026-05-14,110.000,111.370,103.000,103.010,60141319
2026-05-15,104.770,105.850,102.620,103.130,39448725
2026-05-18,102.900,103.820,101.320,102.050,27470882
2026-05-19,102.000,103.790,101.200,101.790,28416458
2026-05-20,101.400,104.550,101.210,103.100,32547313
2026-05-21,103.110,107.630,102.730,104.230,58326557
2026-05-22,105.380,105.450,102.580,103.980,33222712
2026-05-25,103.000,104.000,101.300,102.550,31185588
2026-05-26,102.000,104.350,100.610,104.110,39096909
2026-05-27,104.000,104.280,101.090,102.630,37219658
2026-05-28,102.480,102.980,99.800,100.800,33744141
2026-05-29,100.800,103.460,99.440,101.600,57078105
2026-06-01,101.630,104.390,99.260,99.990,52903280
2026-06-02,99.980,100.560,96.080,99.750,38407839
2026-06-03,99.370,100.300,98.000,98.850,34171358
2026-06-04,98.250,99.180,96.400,96.750,33222225
2026-06-05,98.380,100.240,96.030,96.560,42453191
2026-06-08,95.720,97.310,94.060,96.000,45845575
2026-06-09,93.880,93.880,88.320,93.480,82447808
2026-06-10,93.350,97.360,93.200,97.040,57646627
2026-06-11,96.010,97.600,95.530,97.070,32918052
2026-06-12,97.500,99.900,95.090,99.710,61270023
2026-06-15,99.100,99.760,97.840,99.370,36769909
2026-06-16,98.830,100.000,98.000,98.160,27170294
2026-06-17,98.260,98.790,96.500,98.200,27350461
2026-06-18,97.800,104.330,97.720,102.720,56942278
2026-06-22,103.160,106.970,101.700,106.830,57196228
2026-06-23,107.000,109.360,105.760,106.310,52508444
2026-06-24,106.900,116.940,106.900,115.400,109805764
2026-06-25,114.000,118.500,113.230,117.220,76434366
2026-06-26,119.000,121.070,116.960,118.180,68494200
2026-06-29,117.210,126.800,116.800,126.170,103053482
2026-06-30,125.000,126.800,123.000,124.510,79375930
2026-07-01,123.000,126.660,115.580,125.200,112476780
2026-07-02,123.850,129.150,121.000,121.300,84469887
2026-07-03,123.600,125.060,119.520,124.120,71282233
2026-07-06,123.010,128.050,122.000,122.970,92169753
2026-07-07,120.500,122.950,118.010,118.300,66594733
2026-07-08,118.390,120.250,115.310,115.400,50987524
2026-07-09,115.010,121.430,114.520,121.070,58321665
2026-07-10,120.000,126.730,120.000,123.300,68307583
2026-07-13,123.210,124.200,119.260,120.240,55387630
2026-07-14,118.880,127.750,117.920,127.510,75092356
2026-07-15,127.620,135.170,127.620,131.500,114997732
2026-07-16,128.200,131.400,125.000,127.000,83702202
2026-07-17,126.790,127.990,117.700,117.890,86148284
2026-07-20,117.740,124.780,117.010,124.220,69194022
2026-07-21,126.000,126.830,120.800,126.450,64827986
2026-07-22,125.120,130.900,124.410,125.900,60258822
2026-07-23,126.000,129.180,124.220,127.450,46844542
2026-07-24,127.450,128.450,123.660,125.000,44375591
2026-07-27,127.000,128.000,122.170,124.660,44704914
2026-07-28,123.300,125.250,122.170,123.020,33476678
2026-07-29,127.780,127.800,123.250,126.500,54776505
2026-07-30,126.600,126.630,121.410,125.480,56017288
2026-07-31,123.000,130.230,122.500,128.430,57079282
2026-08-03,129.200,132.380,126.150,128.500,62389016
2026-08-04,137.490,141.350,136.200,141.350,74705907
2026-08-05,143.960,150.000,141.470,147.500,134475495
2026-08-06,148.820,149.370,141.450,142.700,77509417
2026-08-07,144.560,155.480,142.200,154.820,92722736
2026-08-10,159.990,166.660,157.930,161.340,126536204
